RTENAME,StateNm,RouteID,U_S_R_I,id,tmean.t1,tmean.t2
WILSON MILLS,44,006,44_006,1828,12.489,12.633
WILSON MILLS,44,006,44_006,1829,12.311,12.452
WILSON MILLS,44,006,44_006,1830,12.311,12.438
BETHEL,44,007,44_007,1831,14.522,14.526
BETHEL,44,007,44_007,1832,14.378,14.235
BETHEL,44,007,44_007,1833,13.682,13.541
BETHEL,44,007,44_007,1834,12.647,12.636
BETHEL,44,007,44_007,1835,12.455,12.564
HARTFORD,44,013,44_013,1836,14.351,14.775
HARTFORD,44,013,44_013,1837,14.328,14.629
HARTFORD,44,013,44_013,1838,14.369,14.514
HARTFORD,44,013,44_013,1839,14.272,14.380
HARTFORD,44,013,44_013,1840,14.316,14.389
BIDDEFORD,44,003,44_003,1841,15.741,15.729
BIDDEFORD,44,003,44_003,1842,15.618,15.546
BIDDEFORD,44,003,44_003,1843,15.672,15.592
BIDDEFORD,44,003,44_003,1844,15.628,15.604
BIDDEFORD,44,003,44_003,1845,15.629,15.658
FLOYD,46,001,46_001,1846,16.262,16.645
FLOYD,46,001,46_001,1847,15.943,16.255
FLOYD,46,001,46_001,1848,16.024,16.242
FLOYD,46,001,46_001,1849,16.214,16.326
FLOYD,46,001,46_001,1850,16.394,16.486
VINDEX,46,003,46_003,1851,16.152,16.500
VINDEX,46,003,46_003,1852,16.102,16.576
VINDEX,46,003,46_003,1853,16.091,16.577
VINDEX,46,003,46_003,1854,16.015,16.427
VINDEX,46,003,46_003,1855,16.285,16.659
WOLFSVILLE,46,008,46_008,1856,19.171,18.966
WOLFSVILLE,46,008,46_008,1857,18.801,18.605
WOLFSVILLE,46,008,46_008,1858,18.736,18.690
WOLFSVILLE,46,008,46_008,1859,19.066,19.181
WOLFSVILLE,46,008,46_008,1860,19.249,19.385
OLNEY,46,011,46_011,1861,20.076,19.984
OLNEY,46,011,46_011,1862,19.856,19.832
OLNEY,46,011,46_011,1863,19.771,19.834
OLNEY,46,011,46_011,1864,19.852,19.897
OLNEY,46,011,46_011,1865,19.858,19.955
WARFIELDSBRG,46,013,46_013,1866,19.720,20.125
WARFIELDSBRG,46,013,46_013,1867,19.915,20.090
WARFIELDSBRG,46,013,46_013,1868,19.902,20.076
WARFIELDSBRG,46,013,46_013,1869,19.976,20.049
WARFIELDSBRG,46,013,46_013,1870,19.878,19.940
PLEASANT VAL,46,014,46_014,1871,19.394,20.195
PLEASANT VAL,46,014,46_014,1872,19.529,20.312
PLEASANT VAL,46,014,46_014,1873,19.558,20.240
PLEASANT VAL,46,014,46_014,1874,19.628,20.057
PLEASANT VAL,46,014,46_014,1875,19.808,20.022
BACHMAN MILL,46,015,46_015,1876,19.415,20.069
BACHMAN MILL,46,015,46_015,1877,19.357,19.922
BACHMAN MILL,46,015,46_015,1878,19.458,19.920
BACHMAN MILL,46,015,46_015,1879,19.484,19.833
BACHMAN MILL,46,015,46_015,1880,19.357,19.616
POMONKEY,46,030,46_030,1881,21.088,21.479
POMONKEY,46,030,46_030,1882,20.896,21.261
POMONKEY,46,030,46_030,1883,20.768,21.047
POMONKEY,46,030,46_030,1884,20.687,20.878
POMONKEY,46,030,46_030,1885,20.825,21.041
THEODORE,46,032,46_032,1886,20.255,19.576
THEODORE,46,032,46_032,1887,20.084,19.473
THEODORE,46,032,46_032,1888,20.058,19.624
THEODORE,46,032,46_032,1889,20.258,19.909
THEODORE,46,032,46_032,1890,19.675,19.361
NORTHEAST,46,033,46_033,1891,20.548,20.212
NORTHEAST,46,033,46_033,1892,20.303,19.949
NORTHEAST,46,033,46_033,1893,19.810,19.534
NORTHEAST,46,033,46_033,1894,19.267,19.128
NORTHEAST,46,033,46_033,1895,19.255,19.166
MILLINGTON,46,035,46_035,1896,20.624,20.458
MILLINGTON,46,035,46_035,1897,20.520,20.406
MILLINGTON,46,035,46_035,1898,20.419,20.302
MILLINGTON,46,035,46_035,1899,20.332,20.230
MILLINGTON,46,035,46_035,1900,20.239,20.179
MELITOTA,46,036,46_036,1901,21.119,20.685
MELITOTA,46,036,46_036,1902,21.167,20.748
MELITOTA,46,036,46_036,1903,21.124,20.752
MELITOTA,46,036,46_036,1904,21.073,20.703
MELITOTA,46,036,46_036,1905,21.003,20.652
MATTHEWS,46,039,46_039,1906,20.744,20.475
MATTHEWS,46,039,46_039,1907,20.709,20.446
MATTHEWS,46,039,46_039,1908,20.718,20.482
MATTHEWS,46,039,46_039,1909,20.803,20.609
MATTHEWS,46,039,46_039,1910,21.011,20.856
EASTON,46,040,46_040,1911,21.015,20.785
EASTON,46,040,46_040,1912,20.954,20.734
EASTON,46,040,46_040,1913,20.999,20.855
EASTON,46,040,46_040,1914,21.112,21.058
EASTON,46,040,46_040,1915,21.241,21.230
GOLDEN HILL,46,041,46_041,1916,21.252,20.721
GOLDEN HILL,46,041,46_041,1917,21.250,20.758
GOLDEN HILL,46,041,46_041,1918,21.346,20.980
GOLDEN HILL,46,041,46_041,1919,21.397,21.075
GOLDEN HILL,46,041,46_041,1920,21.400,21.110
WHEATON,46,110,46_110,1921,20.400,20.689
WHEATON,46,110,46_110,1922,20.511,20.805
WHEATON,46,110,46_110,1923,20.694,20.920
WHEATON,46,110,46_110,1924,20.659,20.774
WHEATON,46,110,46_110,1925,20.573,20.643
OLDTOWN,46,004,46_004,1926,19.141,19.286
OLDTOWN,46,004,46_004,1927,19.033,19.173
OLDTOWN,46,004,46_004,1928,18.915,19.036
OLDTOWN,46,004,46_004,1929,18.865,19.026
OLDTOWN,46,004,46_004,1930,19.057,19.209
WILLIAMSPORT,46,006,46_006,1931,19.510,19.753
WILLIAMSPORT,46,006,46_006,1932,19.516,19.897
WILLIAMSPORT,46,006,46_006,1933,19.544,20.119
WILLIAMSPORT,46,006,46_006,1934,19.650,20.274
WILLIAMSPORT,46,006,46_006,1935,19.648,20.090
EMMITSBURG,46,009,46_009,1936,19.103,19.288
EMMITSBURG,46,009,46_009,1937,19.135,19.384
EMMITSBURG,46,009,46_009,1938,19.133,19.482
EMMITSBURG,46,009,46_009,1939,19.140,19.535
EMMITSBURG,46,009,46_009,1940,19.242,19.768
FOWBLESBURG,46,016,46_016,1941,19.555,19.779
FOWBLESBURG,46,016,46_016,1942,19.380,19.644
FOWBLESBURG,46,016,46_016,1943,19.332,19.592
FOWBLESBURG,46,016,46_016,1944,19.239,19.490
FOWBLESBURG,46,016,46_016,1945,19.085,19.360
POMFRET,46,031,46_031,1946,20.825,21.034
POMFRET,46,031,46_031,1947,20.758,21.056
POMFRET,46,031,46_031,1948,20.871,21.239
POMFRET,46,031,46_031,1949,20.969,21.390
POMFRET,46,031,46_031,1950,21.109,21.551
PINEY NECK,46,037,46_037,1951,21.105,20.794
PINEY NECK,46,037,46_037,1952,21.038,20.674
PINEY NECK,46,037,46_037,1953,20.945,20.623
PINEY NECK,46,037,46_037,1954,20.984,20.628
PINEY NECK,46,037,46_037,1955,20.897,20.552
HARMONY,46,038,46_038,1956,20.984,20.770
HARMONY,46,038,46_038,1957,20.871,20.635
HARMONY,46,038,46_038,1958,20.853,20.645
HARMONY,46,038,46_038,1959,20.779,20.608
HARMONY,46,038,46_038,1960,20.721,20.546
HONGA,46,042,46_042,1961,21.215,21.133
HONGA,46,042,46_042,1962,21.317,21.095
HONGA,46,042,46_042,1963,21.305,20.998
HONGA,46,042,46_042,1964,21.238,20.808
HONGA,46,042,46_042,1965,21.276,20.809
MADISON,46,043,46_043,1966,21.454,21.105
MADISON,46,043,46_043,1967,21.359,21.102
MADISON,46,043,46_043,1968,21.285,21.135
MADISON,46,043,46_043,1969,21.276,21.148
MADISON,46,043,46_043,1970,21.263,21.121
VIENNA,46,044,46_044,1971,21.230,20.892
VIENNA,46,044,46_044,1972,21.036,20.818
VIENNA,46,044,46_044,1973,20.946,20.756
VIENNA,46,044,46_044,1974,20.917,20.705
VIENNA,46,044,46_044,1975,20.808,20.538
COKESBURY,46,047,46_047,1976,20.941,20.984
COKESBURY,46,047,46_047,1977,20.969,20.962
COKESBURY,46,047,46_047,1978,21.006,20.949
COKESBURY,46,047,46_047,1979,20.984,20.925
COKESBURY,46,047,46_047,1980,20.903,20.911
NEWARK,46,048,46_048,1981,20.387,20.317
NEWARK,46,048,46_048,1982,20.443,20.367
NEWARK,46,048,46_048,1983,20.288,20.113
NEWARK,46,048,46_048,1984,20.314,20.175
NEWARK,46,048,46_048,1985,20.483,20.425
JENNINGS,46,051,46_051,1986,15.953,16.173
JENNINGS,46,051,46_051,1987,16.009,16.165
JENNINGS,46,051,46_051,1988,16.184,16.318
JENNINGS,46,051,46_051,1989,16.570,16.728
JENNINGS,46,051,46_051,1990,16.965,17.165
STEYER,46,052,46_052,1991,15.664,16.170
STEYER,46,052,46_052,1992,15.361,15.889
STEYER,46,052,46_052,1993,15.505,16.056
STEYER,46,052,46_052,1994,15.724,16.285
STEYER,46,052,46_052,1995,16.050,16.641
FINZEL,46,053,46_053,1996,16.102,16.367
FINZEL,46,053,46_053,1997,15.966,16.227
FINZEL,46,053,46_053,1998,16.239,16.500
FINZEL,46,053,46_053,1999,16.526,16.816
FINZEL,46,053,46_053,2000,17.253,17.541
GREEN RIDGE,46,054,46_054,2001,18.809,18.985
GREEN RIDGE,46,054,46_054,2002,18.777,18.967
GREEN RIDGE,46,054,46_054,2003,18.584,18.796
GREEN RIDGE,46,054,46_054,2004,18.320,18.575
GREEN RIDGE,46,054,46_054,2005,18.852,19.089
PINEY GROVE,46,055,46_055,2006,18.583,18.788
PINEY GROVE,46,055,46_055,2007,18.719,18.910
PINEY GROVE,46,055,46_055,2008,18.818,18.976
PINEY GROVE,46,055,46_055,2009,18.898,19.026
PINEY GROVE,46,055,46_055,2010,19.107,19.222
ACCIDENT,46,102,46_102,2011,16.233,16.543
ACCIDENT,46,102,46_102,2012,16.067,16.273
ACCIDENT,46,102,46_102,2013,16.124,16.203
ACCIDENT,46,102,46_102,2014,16.330,16.401
ACCIDENT,46,102,46_102,2015,16.677,16.852
DAVIDSNVILLE,46,123,46_123,2016,20.779,20.610
DAVIDSNVILLE,46,123,46_123,2017,20.706,20.667
DAVIDSNVILLE,46,123,46_123,2018,20.484,20.548
DAVIDSNVILLE,46,123,46_123,2019,20.435,20.418
DAVIDSNVILLE,46,123,46_123,2020,20.397,20.249
N ORANGE,47,017,47_017,2021,15.743,16.474
N ORANGE,47,017,47_017,2022,15.560,16.320
N ORANGE,47,017,47_017,2023,15.561,16.370
N ORANGE,47,017,47_017,2024,15.457,16.221
N ORANGE,47,017,47_017,2025,15.267,15.927
LITTLETON,47,009,47_009,2026,17.336,17.674
LITTLETON,47,009,47_009,2027,17.205,17.708
LITTLETON,47,009,47_009,2028,17.095,17.589
LITTLETON,47,009,47_009,2029,16.997,17.574
LITTLETON,47,009,47_009,2030,16.760,17.483
CHESTERFIELD,47,019,47_019,2031,14.955,15.471
CHESTERFIELD,47,019,47_019,2032,14.723,15.224
CHESTERFIELD,47,019,47_019,2033,14.416,14.875
CHESTERFIELD,47,019,47_019,2034,14.491,15.012
CHESTERFIELD,47,019,47_019,2035,14.649,15.209
HOLDEN,47,112,47_112,2036,16.502,16.710
HOLDEN,47,112,47_112,2037,16.453,16.832
HOLDEN,47,112,47_112,2038,16.409,16.846
HOLDEN,47,112,47_112,2039,16.412,16.875
HOLDEN,47,112,47_112,2040,16.421,16.972
MANSFIELD,47,011,47_011,2041,17.368,17.303
MANSFIELD,47,011,47_011,2042,17.309,17.265
MANSFIELD,47,011,47_011,2043,17.301,17.204
MANSFIELD,47,011,47_011,2044,17.282,17.119
MANSFIELD,47,011,47_011,2045,17.294,17.111
E DENNIS,47,001,47_001,2046,16.036,15.910
E DENNIS,47,001,47_001,2047,16.135,16.056
E DENNIS,47,001,47_001,2048,16.242,16.090
E DENNIS,47,001,47_001,2049,16.367,16.068
E DENNIS,47,001,47_001,2050,16.470,16.080
PRATTVILLE,47,005,47_005,2051,17.990,18.037
PRATTVILLE,47,005,47_005,2052,17.872,17.880
PRATTVILLE,47,005,47_005,2053,17.486,17.320
PRATTVILLE,47,005,47_005,2054,17.414,17.212
PRATTVILLE,47,005,47_005,2055,17.357,17.113
GAY HEAD,47,102,47_102,2056,15.047,14.993
GAY HEAD,47,102,47_102,2057,15.274,15.226
GAY HEAD,47,102,47_102,2058,15.493,15.409
GAY HEAD,47,102,47_102,2059,15.831,15.718
GAY HEAD,47,102,47_102,2060,15.785,15.729
BOOTJACK,49,004,49_004,2061,13.808,12.426
BOOTJACK,49,004,49_004,2062,13.662,12.313
BOOTJACK,49,004,49_004,2063,13.592,12.328
BOOTJACK,49,004,49_004,2064,13.572,12.351
BOOTJACK,49,004,49_004,2065,13.351,12.149
CREIGHTON,49,015,49_015,2066,14.122,13.169
CREIGHTON,49,015,49_015,2067,14.225,13.262
CREIGHTON,49,015,49_015,2068,14.079,13.210
CREIGHTON,49,015,49_015,2069,13.824,13.028
CREIGHTON,49,015,49_015,2070,13.634,12.898
BEAR LAKE,49,017,49_017,2071,15.674,15.469
BEAR LAKE,49,017,49_017,2072,15.791,15.452
BEAR LAKE,49,017,49_017,2073,15.818,15.432
BEAR LAKE,49,017,49_017,2074,16.091,15.794
BEAR LAKE,49,017,49_017,2075,16.195,15.898
SCOTTVILLE,49,018,49_018,2076,16.188,15.635
SCOTTVILLE,49,018,49_018,2077,16.204,15.687
SCOTTVILLE,49,018,49_018,2078,16.197,15.668
SCOTTVILLE,49,018,49_018,2079,16.214,15.666
SCOTTVILLE,49,018,49_018,2080,16.201,15.682
BIG BLUE LK,49,019,49_019,2081,16.255,16.145
BIG BLUE LK,49,019,49_019,2082,16.369,16.184
BIG BLUE LK,49,019,49_019,2083,16.350,15.881
BIG BLUE LK,49,019,49_019,2084,16.216,15.179
BIG BLUE LK,49,019,49_019,2085,16.159,14.984
NEW TROY,49,022,49_022,2086,17.049,17.017
NEW TROY,49,022,49_022,2087,16.872,16.861
NEW TROY,49,022,49_022,2088,16.960,17.157
NEW TROY,49,022,49_022,2089,17.220,17.566
NEW TROY,49,022,49_022,2090,17.490,17.883
GILCHRIST,49,025,49_025,2091,13.304,12.639
GILCHRIST,49,025,49_025,2092,13.171,12.523
GILCHRIST,49,025,49_025,2093,13.241,12.614
GILCHRIST,49,025,49_025,2094,13.335,12.691
GILCHRIST,49,025,49_025,2095,13.153,12.312
NASHVILLE,49,032,49_032,2096,17.703,17.535
NASHVILLE,49,032,49_032,2097,17.857,17.661
NASHVILLE,49,032,49_032,2098,17.887,17.672
NASHVILLE,49,032,49_032,2099,18.043,17.848
NASHVILLE,49,032,49_032,2100,17.827,17.742
COOPERSVILLE,49,033,49_033,2101,16.822,16.813
COOPERSVILLE,49,033,49_033,2102,16.789,16.757
COOPERSVILLE,49,033,49_033,2103,16.748,16.777
COOPERSVILLE,49,033,49_033,2104,16.591,16.592
COOPERSVILLE,49,033,49_033,2105,16.535,16.481
GALESBURG,49,035,49_035,2106,17.919,17.906
GALESBURG,49,035,49_035,2107,18.316,17.959
GALESBURG,49,035,49_035,2108,18.732,18.190
GALESBURG,49,035,49_035,2109,18.652,18.234
GALESBURG,49,035,49_035,2110,18.348,18.105
HOWARDSVILLE,49,036,49_036,2111,17.929,18.062
HOWARDSVILLE,49,036,49_036,2112,17.974,18.117
HOWARDSVILLE,49,036,49_036,2113,17.939,18.186
HOWARDSVILLE,49,036,49_036,2114,17.974,18.241
HOWARDSVILLE,49,036,49_036,2115,17.589,17.913
REMUS,49,038,49_038,2116,16.389,15.883
REMUS,49,038,49_038,2117,16.374,15.860
REMUS,49,038,49_038,2118,16.275,15.701
REMUS,49,038,49_038,2119,16.395,15.822
REMUS,49,038,49_038,2120,16.465,15.889
MOTTVILLE,49,039,49_039,2121,17.799,18.083
MOTTVILLE,49,039,49_039,2122,17.913,18.103
MOTTVILLE,49,039,49_039,2123,18.036,18.179
MOTTVILLE,49,039,49_039,2124,18.044,18.170
MOTTVILLE,49,039,49_039,2125,18.063,18.165
RACO,49,040,49_040,2126,14.055,13.317
RACO,49,040,49_040,2127,14.177,13.356
RACO,49,040,49_040,2128,14.108,13.328
RACO,49,040,49_040,2129,14.051,13.320
RACO,49,040,49_040,2130,13.902,13.152
PICKFORD,49,041,49_041,2131,13.860,13.421
PICKFORD,49,041,49_041,2132,13.927,13.286
PICKFORD,49,041,49_041,2133,13.938,13.239
PICKFORD,49,041,49_041,2134,13.842,13.246
PICKFORD,49,041,49_041,2135,13.721,13.168
MAPLE RAPIDS,49,052,49_052,2136,17.400,17.210
MAPLE RAPIDS,49,052,49_052,2137,17.372,17.070
MAPLE RAPIDS,49,052,49_052,2138,17.308,16.994
MAPLE RAPIDS,49,052,49_052,2139,17.238,17.018
MAPLE RAPIDS,49,052,49_052,2140,17.234,17.110
HOMER,49,055,49_055,2141,17.704,17.558
HOMER,49,055,49_055,2142,17.806,17.639
HOMER,49,055,49_055,2143,17.845,17.658
HOMER,49,055,49_055,2144,17.910,17.632
HOMER,49,055,49_055,2145,17.903,17.621
FOWLERVILLE,49,056,49_056,2146,17.568,17.269
FOWLERVILLE,49,056,49_056,2147,17.583,17.294
FOWLERVILLE,49,056,49_056,2148,17.499,17.287
FOWLERVILLE,49,056,49_056,2149,17.291,17.276
FOWLERVILLE,49,056,49_056,2150,17.213,17.253
SAND LAKE,49,061,49_061,2151,15.787,15.028
SAND LAKE,49,061,49_061,2152,15.743,15.052
SAND LAKE,49,061,49_061,2153,15.690,14.963
SAND LAKE,49,061,49_061,2154,15.579,14.664
SAND LAKE,49,061,49_061,2155,15.499,14.454
DECKERVILLE,49,070,49_070,2156,16.182,15.482
DECKERVILLE,49,070,49_070,2157,15.857,14.905
DECKERVILLE,49,070,49_070,2158,16.009,15.088
DECKERVILLE,49,070,49_070,2159,16.050,15.105
DECKERVILLE,49,070,49_070,2160,16.246,15.339
WALDENBURG,49,073,49_073,2161,18.008,17.686
WALDENBURG,49,073,49_073,2162,17.896,17.503
WALDENBURG,49,073,49_073,2163,17.678,17.282
WALDENBURG,49,073,49_073,2164,17.488,17.188
WALDENBURG,49,073,49_073,2165,17.270,16.983
HUNGERFORD,49,131,49_131,2166,16.403,15.751
HUNGERFORD,49,131,49_131,2167,16.206,15.591
HUNGERFORD,49,131,49_131,2168,16.100,15.496
HUNGERFORD,49,131,49_131,2169,16.186,15.567
HUNGERFORD,49,131,49_131,2170,16.275,15.624
CHIPPEWA LK.,49,900,49_900,2171,16.199,15.586
CHIPPEWA LK.,49,900,49_900,2172,16.105,15.520
CHIPPEWA LK.,49,900,49_900,2173,16.181,15.627
CHIPPEWA LK.,49,900,49_900,2174,16.288,15.761
CHIPPEWA LK.,49,900,49_900,2175,16.171,15.606
IMP LAKE,49,901,49_901,2176,13.888,13.681
IMP LAKE,49,901,49_901,2177,13.713,13.748
IMP LAKE,49,901,49_901,2178,13.587,13.698
IMP LAKE,49,901,49_901,2179,13.584,13.577
IMP LAKE,49,901,49_901,2180,13.644,13.636
ALLEGAN WMA,49,907,49_907,2181,16.468,16.950
ALLEGAN WMA,49,907,49_907,2182,16.438,17.005
ALLEGAN WMA,49,907,49_907,2183,16.507,16.998
ALLEGAN WMA,49,907,49_907,2184,16.534,16.997
ALLEGAN WMA,49,907,49_907,2185,16.488,17.085
SIDNAW,49,908,49_908,2186,13.709,13.243
SIDNAW,49,908,49_908,2187,13.839,13.182
SIDNAW,49,908,49_908,2188,13.994,13.146
SIDNAW,49,908,49_908,2189,14.062,13.124
SIDNAW,49,908,49_908,2190,13.963,13.153
WARROAD,50,081,50_081,2191,14.054,14.365
WARROAD,50,081,50_081,2192,14.101,14.465
WARROAD,50,081,50_081,2193,14.261,14.667
WARROAD,50,081,50_081,2194,14.408,14.813
WARROAD,50,081,50_081,2195,14.518,14.908
LUDE,50,047,50_047,2196,14.186,14.723
LUDE,50,047,50_047,2197,14.258,14.705
LUDE,50,047,50_047,2198,14.219,14.535
LUDE,50,047,50_047,2199,14.080,14.303
LUDE,50,047,50_047,2200,14.035,14.191
BADGER,50,051,50_051,2201,14.640,14.913
BADGER,50,051,50_051,2202,14.551,14.883
BADGER,50,051,50_051,2203,14.428,14.829
BADGER,50,051,50_051,2204,14.324,14.762
BADGER,50,051,50_051,2205,14.300,14.748
WASKISH,50,048,50_048,2206,14.293,14.378
WASKISH,50,048,50_048,2207,14.236,14.313
WASKISH,50,048,50_048,2208,14.219,14.341
WASKISH,50,048,50_048,2209,14.201,14.344
WASKISH,50,048,50_048,2210,14.161,14.333
BELTRAMI,50,043,50_043,2211,14.996,15.509
BELTRAMI,50,043,50_043,2212,15.135,15.609
BELTRAMI,50,043,50_043,2213,15.307,15.734
BELTRAMI,50,043,50_043,2214,15.439,15.834
BELTRAMI,50,043,50_043,2215,15.488,15.892
DEBS,50,042,50_042,2216,14.358,14.754
DEBS,50,042,50_042,2217,14.284,14.772
DEBS,50,042,50_042,2218,14.261,14.860
DEBS,50,042,50_042,2219,14.256,14.966
DEBS,50,042,50_042,2220,14.240,15.072
BABBITT,50,073,50_073,2221,13.028,12.783
BABBITT,50,073,50_073,2222,12.599,12.614
BABBITT,50,073,50_073,2223,11.458,12.180
BABBITT,50,073,50_073,2224,11.394,12.168
BABBITT,50,073,50_073,2225,11.666,12.326
SAWBILL LNDG,50,033,50_033,2226,13.032,12.799
SAWBILL LNDG,50,033,50_033,2227,13.000,12.763
SAWBILL LNDG,50,033,50_033,2228,12.949,12.711
SAWBILL LNDG,50,033,50_033,2229,13.050,12.741
SAWBILL LNDG,50,033,50_033,2230,13.026,12.702
LOCKPORT,50,032,50_032,2231,12.312,11.880
LOCKPORT,50,032,50_032,2232,12.836,12.411
LOCKPORT,50,032,50_032,2233,12.635,12.212
LOCKPORT,50,032,50_032,2234,12.281,11.886
LOCKPORT,50,032,50_032,2235,12.646,12.267
COHASSET,50,037,50_037,2236,14.816,14.755
COHASSET,50,037,50_037,2237,14.645,14.571
COHASSET,50,037,50_037,2238,14.671,14.566
COHASSET,50,037,50_037,2239,14.690,14.537
COHASSET,50,037,50_037,2240,14.750,14.553
GLYNDON,50,029,50_029,2241,15.985,16.559
GLYNDON,50,029,50_029,2242,15.971,16.451
GLYNDON,50,029,50_029,2243,15.847,16.192
GLYNDON,50,029,50_029,2244,15.759,16.010
GLYNDON,50,029,50_029,2245,15.734,15.920
FLOODWOOD,50,035,50_035,2246,13.654,13.517
FLOODWOOD,50,035,50_035,2247,13.545,13.438
FLOODWOOD,50,035,50_035,2248,13.499,13.403
FLOODWOOD,50,035,50_035,2249,13.434,13.351
FLOODWOOD,50,035,50_035,2250,13.375,13.289
EVERGREEN,50,028,50_028,2251,14.799,14.881
EVERGREEN,50,028,50_028,2252,14.696,14.876
EVERGREEN,50,028,50_028,2253,14.773,15.011
EVERGREEN,50,028,50_028,2254,14.912,15.191
EVERGREEN,50,028,50_028,2255,14.974,15.274
BACKUS,50,025,50_025,2256,14.949,14.796
BACKUS,50,025,50_025,2257,14.894,14.839
BACKUS,50,025,50_025,2258,14.913,14.956
BACKUS,50,025,50_025,2259,14.949,15.028
BACKUS,50,025,50_025,2260,14.984,15.113
PINE RIVER,50,026,50_026,2261,14.911,14.658
PINE RIVER,50,026,50_026,2262,14.954,14.744
PINE RIVER,50,026,50_026,2263,14.964,14.860
PINE RIVER,50,026,50_026,2264,14.927,14.866
PINE RIVER,50,026,50_026,2265,14.997,14.944
CROMWELL,50,022,50_022,2266,14.119,13.485
CROMWELL,50,022,50_022,2267,14.071,13.633
CROMWELL,50,022,50_022,2268,14.054,13.699
CROMWELL,50,022,50_022,2269,13.950,13.747
CROMWELL,50,022,50_022,2270,13.845,13.718
EDWARDS,50,027,50_027,2271,15.869,15.663
EDWARDS,50,027,50_027,2272,15.867,15.664
EDWARDS,50,027,50_027,2273,16.004,15.720
EDWARDS,50,027,50_027,2274,16.155,15.832
EDWARDS,50,027,50_027,2275,16.125,15.814
PRINCETON,50,015,50_015,2276,16.136,16.365
PRINCETON,50,015,50_015,2277,16.068,16.374
PRINCETON,50,015,50_015,2278,15.897,16.404
PRINCETON,50,015,50_015,2279,15.730,16.551
PRINCETON,50,015,50_015,2280,15.764,16.491
OSSEO,50,016,50_016,2281,16.891,16.927
OSSEO,50,016,50_016,2282,16.867,16.947
OSSEO,50,016,50_016,2283,16.887,17.023
OSSEO,50,016,50_016,2284,16.944,17.165
OSSEO,50,016,50_016,2285,16.974,17.353
MINNETONKA,50,009,50_009,2286,17.022,16.962
MINNETONKA,50,009,50_009,2287,16.994,16.965
MINNETONKA,50,009,50_009,2288,17.004,17.084
MINNETONKA,50,009,50_009,2289,16.976,17.256
MINNETONKA,50,009,50_009,2290,17.024,17.494
REDWOOD FALL,50,012,50_012,2291,17.637,17.682
REDWOOD FALL,50,012,50_012,2292,17.585,17.646
REDWOOD FALL,50,012,50_012,2293,17.581,17.681
REDWOOD FALL,50,012,50_012,2294,17.601,17.755
REDWOOD FALL,50,012,50_012,2295,17.666,17.890
LAKEVILLE,50,008,50_008,2296,16.998,16.899
LAKEVILLE,50,008,50_008,2297,17.211,17.011
LAKEVILLE,50,008,50_008,2298,17.281,17.311
LAKEVILLE,50,008,50_008,2299,17.279,17.382
LAKEVILLE,50,008,50_008,2300,17.206,17.306
ARLINGTON,50,010,50_010,2301,17.292,17.467
ARLINGTON,50,010,50_010,2302,17.304,17.465
ARLINGTON,50,010,50_010,2303,17.296,17.457
ARLINGTON,50,010,50_010,2304,17.258,17.433
ARLINGTON,50,010,50_010,2305,17.191,17.390
TYLER,50,062,50_062,2306,16.552,16.832
TYLER,50,062,50_062,2307,16.587,16.853
TYLER,50,062,50_062,2308,16.652,16.906
TYLER,50,062,50_062,2309,16.713,16.974
TYLER,50,062,50_062,2310,16.861,17.137
COURTLAND,50,011,50_011,2311,17.433,17.215
COURTLAND,50,011,50_011,2312,17.531,17.239
COURTLAND,50,011,50_011,2313,17.543,17.346
COURTLAND,50,011,50_011,2314,17.507,17.399
COURTLAND,50,011,50_011,2315,17.522,17.457
HARTLAND,50,003,50_003,2316,17.116,17.499
HARTLAND,50,003,50_003,2317,17.096,17.515
HARTLAND,50,003,50_003,2318,17.050,17.432
HARTLAND,50,003,50_003,2319,16.988,17.319
HARTLAND,50,003,50_003,2320,16.922,17.280
AUSTIN,50,055,50_055,2321,16.850,17.253
AUSTIN,50,055,50_055,2322,16.860,17.241
AUSTIN,50,055,50_055,2323,16.886,17.237
AUSTIN,50,055,50_055,2324,16.949,17.275
AUSTIN,50,055,50_055,2325,17.027,17.302
MONEY CREEK,50,001,50_001,2326,16.684,16.813
MONEY CREEK,50,001,50_001,2327,16.994,17.332
MONEY CREEK,50,001,50_001,2328,17.091,17.601
MONEY CREEK,50,001,50_001,2329,17.148,17.725
MONEY CREEK,50,001,50_001,2330,17.308,17.920
LE ROY,50,054,50_054,2331,16.264,16.541
LE ROY,50,054,50_054,2332,16.272,16.576
LE ROY,50,054,50_054,2333,16.364,16.729
LE ROY,50,054,50_054,2334,16.460,16.871
LE ROY,50,054,50_054,2335,16.532,16.909
JORDAN,50,072,50_072,2336,12.665,12.521
JORDAN,50,072,50_072,2337,12.753,12.610
JORDAN,50,072,50_072,2338,12.763,12.634
JORDAN,50,072,50_072,2339,12.804,12.720
JORDAN,50,072,50_072,2340,12.735,12.678
SHERBURNE NR,50,900,50_900,2341,16.207,16.507
SHERBURNE NR,50,900,50_900,2342,16.262,16.515
SHERBURNE NR,50,900,50_900,2343,16.297,16.559
SHERBURNE NR,50,900,50_900,2344,16.234,16.597
SHERBURNE NR,50,900,50_900,2345,16.141,16.604
EMBRY,51,113,51_113,2346,22.900,23.514
EMBRY,51,113,51_113,2347,22.992,23.595
EMBRY,51,113,51_113,2348,23.152,23.709
EMBRY,51,113,51_113,2349,23.295,23.773
