RTENAME,StateNm,RouteID,U_S_R_I,id,h16_0,h16_11,h16_12,h16_21,h16_22,h16_23,h16_24,h16_31,h16_41,h16_42,h16_43,h16_52,h16_71,h16_81,h16_82,h16_90,h16_95
CROSSROADS,83,057,83_057,4549,0,612,0,4666,2732,845,431,110,5137,38980,27772,6700,7220,16893,4,10748,284
CROSSROADS,83,057,83_057,4550,0,469,0,3796,1117,521,321,83,6355,42640,29386,9915,9064,13772,1,6862,139
COTTONWOOD,83,066,83_066,4551,0,448,0,2705,102,0,12,2,488,15211,118,30926,30312,20068,13242,53,2
COTTONWOOD,83,066,83_066,4552,0,273,0,3412,154,3,4,25,925,15511,242,34530,28259,13936,14359,72,2
COTTONWOOD,83,066,83_066,4553,0,558,0,3956,128,4,0,24,2415,14509,306,41389,24389,9268,16872,419,2
COTTONWOOD,83,066,83_066,4554,0,655,0,3791,94,3,0,24,6086,19250,295,46309,22901,5305,11614,495,2
COTTONWOOD,83,066,83_066,4555,0,417,0,2741,82,4,0,0,6321,20306,278,53739,21301,3300,6209,77,1
SELDEN,83,064,83_064,4556,0,720,0,3507,238,45,2,107,11593,11426,159,28944,58593,990,488,1513,68
SELDEN,83,064,83_064,4557,0,456,0,3956,266,44,4,112,12616,18229,166,23491,58908,1066,715,1306,68
SELDEN,83,064,83_064,4558,0,208,0,4899,420,101,19,66,12698,18764,170,14678,58915,1054,1063,726,2
SELDEN,83,064,83_064,4559,0,261,0,4623,277,91,40,179,11979,16143,146,17604,65834,1293,6394,1224,9
SELDEN,83,064,83_064,4560,0,380,0,4467,351,107,42,145,6614,14761,124,21763,58699,1484,9553,838,10
CALEDONIA,83,045,83_045,4561,0,757,0,3300,1028,73,45,56,4193,40375,25540,6785,6763,26150,3,13974,476
CALEDONIA,83,045,83_045,4562,0,527,0,2988,1128,69,19,109,5019,37810,29469,6853,6950,25660,0,6969,569
CALEDONIA,83,045,83_045,4563,0,684,0,3648,1351,102,61,226,3122,38240,27993,5190,7708,26654,0,3582,133
CALEDONIA,83,045,83_045,4564,0,425,0,3900,1644,100,59,205,2282,38478,25091,5270,6408,28053,1,5844,156
CALEDONIA,83,045,83_045,4565,0,561,0,3686,1706,109,53,76,2953,35181,25918,5453,6819,24364,0,8138,99
CANUTILLO,83,346,83_346,4566,0,997,0,15735,23509,9677,2972,314,0,0,0,22836,4099,56,44713,5,7
CANUTILLO,83,346,83_346,4567,0,829,0,11296,13890,5835,2068,172,0,0,0,22991,1684,18,55651,0,0
CANUTILLO,83,346,83_346,4568,0,787,0,11678,16299,8724,2825,206,0,0,0,33792,7583,18,40626,0,0
CANUTILLO,83,346,83_346,4569,0,340,0,6736,12303,9394,2131,123,0,1142,0,74106,8131,7,4981,0,0
CANUTILLO,83,346,83_346,4570,0,0,0,4909,14916,11568,2066,5,1,1068,0,75554,5785,0,26,0,0
BRUCEVILLE,83,337,83_337,4571,0,1183,0,7074,1024,834,335,23,5897,1994,225,22,61915,9133,25630,6234,108
BRUCEVILLE,83,337,83_337,4572,0,952,0,5617,837,208,49,24,4373,1013,181,172,59992,8863,42062,4055,106
BRUCEVILLE,83,337,83_337,4573,0,376,0,8116,2733,1219,265,440,6478,4384,395,181,38460,8288,36116,6714,181
BRUCEVILLE,83,337,83_337,4574,0,166,0,7510,2490,1135,276,35,4205,3352,207,37,48617,7175,40254,4891,109
BRUCEVILLE,83,337,83_337,4575,0,390,0,4917,562,126,23,934,4074,3919,135,20,68051,5242,23317,3541,66
PEAR VALLEY,83,054,83_054,4576,0,143,0,2872,100,4,1,0,1542,3440,232,62592,4926,361,44383,8,7
PEAR VALLEY,83,054,83_054,4577,0,43,0,2415,89,14,2,17,832,2660,122,43783,8680,1083,60156,20,2
PEAR VALLEY,83,054,83_054,4578,0,81,0,2592,220,20,2,17,1009,3050,157,47392,11841,1103,54252,25,0
PEAR VALLEY,83,054,83_054,4579,0,108,0,2038,303,42,0,0,1551,3363,70,88714,11035,98,16788,5,0
PEAR VALLEY,83,054,83_054,4580,0,710,0,2129,518,105,27,0,1109,1467,104,106936,679,306,10459,5,1
WINCHELL,83,055,83_055,4581,0,209,0,3473,291,57,6,0,3663,9846,132,91718,410,99,6294,20,0
WINCHELL,83,055,83_055,4582,0,659,0,3912,360,61,7,4,4560,10650,206,104167,549,21,3574,21,0
WINCHELL,83,055,83_055,4583,0,866,0,3677,326,25,3,4,3802,10292,119,98648,6178,102,5532,0,0
WINCHELL,83,055,83_055,4584,0,1427,0,3372,395,69,7,0,5617,12764,122,74432,15656,1249,10052,0,0
WINCHELL,83,055,83_055,4585,0,953,0,2350,308,73,7,0,5506,14203,115,78973,11303,814,6756,0,1
PIDCOKE,83,051,83_051,4586,0,388,0,4957,3558,1650,101,752,11228,10633,283,37871,62813,12,242,1046,14
PIDCOKE,83,051,83_051,4587,0,233,0,1216,365,48,3,98,11567,16139,246,30015,55969,216,411,1671,38
PIDCOKE,83,051,83_051,4588,0,311,0,1217,271,23,1,3,11873,14813,121,37104,56371,336,684,1431,17
PIDCOKE,83,051,83_051,4589,0,410,0,1823,233,15,0,3,9749,11064,85,35599,65452,629,2301,735,7
PIDCOKE,83,051,83_051,4590,0,410,0,3555,406,112,58,41,9599,9473,148,26611,68904,285,5826,517,10
SIERRA BLANC,83,345,83_345,4591,0,0,0,0,0,0,0,1275,0,0,0,114413,10818,0,56,0,0
SIERRA BLANC,83,345,83_345,4592,0,0,0,30,0,0,0,2049,0,0,0,95626,26341,0,0,0,0
SIERRA BLANC,83,345,83_345,4593,0,0,0,762,31,0,0,1291,0,7,0,98316,24088,0,0,0,0
SIERRA BLANC,83,345,83_345,4594,0,22,0,3266,686,194,43,259,0,51,0,112316,5667,0,0,0,0
SIERRA BLANC,83,345,83_345,4595,0,22,0,2926,757,201,43,579,0,45,0,101694,13226,0,0,0,0
SAN SABA,83,043,83_043,4596,0,105,0,2234,107,3,0,0,2481,1992,22,109147,8,344,3759,15,0
SAN SABA,83,043,83_043,4597,0,210,0,1916,92,4,0,0,2592,3314,0,118224,172,0,2254,60,0
SAN SABA,83,043,83_043,4598,0,0,0,1625,83,2,0,0,1322,1588,6,115187,145,0,747,0,0
SAN SABA,83,043,83_043,4599,0,0,0,1555,40,0,0,0,895,1436,6,109272,117,184,407,0,0
SAN SABA,83,043,83_043,4600,0,2,0,1238,20,0,0,0,843,1560,2,112703,85,35,438,0,0
LIVINGSTON,83,033,83_033,4601,0,533,0,3785,1571,223,8,83,251,62078,5161,3697,11038,22725,0,10781,462
LIVINGSTON,83,033,83_033,4602,0,349,0,3341,658,18,0,12,255,70149,5537,4239,10571,18695,0,8529,241
LIVINGSTON,83,033,83_033,4603,0,213,0,4404,886,29,3,12,151,78578,6922,4455,12238,13527,0,7590,173
LIVINGSTON,83,033,83_033,4604,0,348,0,4780,2520,767,194,4,193,60040,12711,5308,13669,13582,0,15693,321
LIVINGSTON,83,033,83_033,4605,0,499,0,9406,8497,3018,1423,234,120,33339,18433,4641,7899,20980,0,15039,463
TOYAHVILLE,83,331,83_331,4606,0,0,0,943,75,1,0,0,7207,13085,22,56871,56465,0,0,0,0
TOYAHVILLE,83,331,83_331,4607,0,0,0,1516,76,0,0,0,4012,7093,29,73163,46282,0,0,0,0
TOYAHVILLE,83,331,83_331,4608,0,4,0,1366,78,1,0,0,3264,2784,20,80514,44334,0,0,0,0
TOYAHVILLE,83,331,83_331,4609,0,24,0,431,31,1,0,15,677,546,10,69819,55454,0,0,0,0
TOYAHVILLE,83,331,83_331,4610,0,20,0,0,0,0,0,15,8233,6019,221,78173,34881,0,0,0,0
VALLEY SPGS,83,041,83_041,4611,0,115,0,1871,17,2,1,0,2910,17004,1658,89575,14552,773,510,10,1
VALLEY SPGS,83,041,83_041,4612,0,31,0,2276,17,2,0,0,29,1872,12,86693,34218,884,181,0,0
VALLEY SPGS,83,041,83_041,4613,0,26,0,2107,15,1,0,0,35,1202,35,68989,50310,232,0,0,0
VALLEY SPGS,83,041,83_041,4614,0,863,0,1817,16,1,1,18,38,563,25,76574,49286,0,0,0,0
VALLEY SPGS,83,041,83_041,4615,0,866,0,2789,12,1,1,18,26,592,19,73794,51025,0,0,0,0
PRAIRIE MTN.,83,325,83_325,4616,0,31,0,2652,37,5,1,0,2441,16216,22,88080,1501,2169,6254,15,4
PRAIRIE MTN.,83,325,83_325,4617,0,45,0,1562,20,2,1,0,2605,22336,51,86230,1748,2067,861,23,4
PRAIRIE MTN.,83,325,83_325,4618,0,45,0,1510,27,1,1,0,3601,30271,45,78905,1294,452,597,12,0
PRAIRIE MTN.,83,325,83_325,4619,0,39,0,1427,33,2,0,0,3615,23764,38,87773,1444,388,66,18,0
PRAIRIE MTN.,83,325,83_325,4620,0,93,0,1012,11,0,0,0,3112,11933,30,109340,1594,390,21,65,2
HARPER,83,042,83_042,4621,0,19,0,2564,23,0,0,0,3061,8370,24,111277,121,39,1797,8,0
HARPER,83,042,83_042,4622,0,36,0,2631,28,3,0,0,4204,12459,42,100368,286,223,3669,5,0
HARPER,83,042,83_042,4623,0,30,0,2424,24,3,0,6,4031,14528,39,107923,294,300,2411,5,1
HARPER,83,042,83_042,4624,0,46,0,2374,16,2,0,6,3422,11182,39,107737,2166,971,361,51,1
HARPER,83,042,83_042,4625,0,734,0,2463,16,4,0,0,1023,4193,20,107221,5699,1888,251,70,1
BURTON,83,323,83_323,4626,0,570,0,3545,1240,102,5,271,16033,12686,5796,3483,490,78660,2,4121,164
BURTON,83,323,83_323,4627,0,11317,0,4354,1695,462,55,255,19157,12070,3389,1737,574,71113,3,4065,479
BURTON,83,323,83_323,4628,0,9814,0,4582,1245,589,76,187,13853,6843,1921,1226,585,80652,3,2551,382
BURTON,83,323,83_323,4629,0,1036,0,3773,695,295,30,43,15273,6739,4794,1428,2341,82741,148,4900,317
BURTON,83,323,83_323,4630,0,685,0,4270,765,80,9,103,8701,4548,2627,795,1035,93973,58,3002,168
LONGFELLOW,83,087,83_087,4631,0,0,0,1727,1086,335,33,44,0,5,0,110656,10175,0,0,24,7
LONGFELLOW,83,087,83_087,4632,0,0,0,822,153,2,0,0,0,5,0,112637,8684,0,0,192,59
LONGFELLOW,83,087,83_087,4633,0,0,0,727,225,23,0,0,0,0,0,112484,10803,0,0,177,48
LONGFELLOW,83,087,83_087,4634,0,0,0,925,247,21,0,0,0,0,0,117635,3385,0,0,9,0
LONGFELLOW,83,087,83_087,4635,0,0,0,736,222,0,0,0,0,0,0,116089,5244,0,0,36,12
DEVILS R CYN,83,328,83_328,4636,0,549,0,1017,297,38,3,73,0,88,0,118364,184,0,0,977,77
DEVILS R CYN,83,328,83_328,4637,0,196,0,941,252,19,0,124,0,149,0,94089,28834,0,0,530,70
DEVILS R CYN,83,328,83_328,4638,0,0,0,624,186,22,1,80,14,41,14,86167,35229,0,0,155,30
DEVILS R CYN,83,328,83_328,4639,0,0,0,657,210,50,0,19,33,171,14,87314,34036,0,0,142,46
DEVILS R CYN,83,328,83_328,4640,0,0,0,1138,235,51,0,14,28,100,25,69474,54838,0,0,30,48
DRIPPING SPG,83,140,83_140,4641,0,132,0,4415,1572,118,7,77,15023,41221,10,55945,7013,0,0,0,0
DRIPPING SPG,83,140,83_140,4642,0,84,0,5502,2476,1142,498,103,13740,39447,17,55584,8226,0,0,1,0
DRIPPING SPG,83,140,83_140,4643,0,82,0,5264,2334,1140,498,61,13376,32150,15,53573,10654,0,0,42,0
DRIPPING SPG,83,140,83_140,4644,0,69,0,2345,402,33,0,78,13639,42183,10,64377,6997,0,0,41,0
DRIPPING SPG,83,140,83_140,4645,0,75,0,1897,392,48,0,70,13110,46447,6,56458,3993,0,0,5,0
ALLEN CREEK,83,326,83_326,4646,0,3,0,1325,114,15,7,0,145,1108,0,118545,0,0,0,0,0
ALLEN CREEK,83,326,83_326,4647,0,3,0,1603,114,10,0,0,805,4722,6,118504,0,0,0,0,0
ALLEN CREEK,83,326,83_326,4648,0,0,0,1465,123,8,0,0,2750,11189,20,108955,6,0,0,0,0
ALLEN CREEK,83,326,83_326,4649,0,5,0,1532,156,11,0,0,5054,10629,14,113078,45,0,0,0,0
ALLEN CREEK,83,326,83_326,4650,0,5,0,1124,139,18,0,0,4407,5759,0,115626,45,0,0,0,0
PORT ACRES,83,311,83_311,4651,0,423,0,1508,1813,315,3,123,2,2916,4218,240,1242,49129,27622,28134,3513
PORT ACRES,83,311,83_311,4652,0,1075,0,4182,6660,952,47,460,5,3239,4482,460,1241,46032,8682,42884,6038
PORT ACRES,83,311,83_311,4653,0,1945,0,4404,7060,763,49,61,0,396,298,280,305,71823,2227,27918,11224
PORT ACRES,83,311,83_311,4654,0,4447,0,2579,3479,340,35,108,7,31,248,99,344,76909,2999,11474,19975
PORT ACRES,83,311,83_311,4655,0,7701,0,8136,12258,2034,562,448,18,23,104,96,712,59376,1426,4270,29702
STOWELL,83,021,83_021,4656,0,44999,0,3604,5007,744,163,311,0,386,896,145,403,33767,1803,10170,13955
STOWELL,83,021,83_021,4657,0,26425,0,1877,3729,389,85,135,0,399,324,61,379,57446,8264,10781,7256
STOWELL,83,021,83_021,4658,0,515,0,475,1407,79,1,9,0,280,202,74,182,82172,20814,9531,2968
STOWELL,83,021,83_021,4659,0,460,0,324,1338,116,1,36,0,109,13,88,274,77846,32866,2049,3196
STOWELL,83,021,83_021,4660,0,1121,0,616,2182,141,5,94,0,79,6,109,386,76385,30097,1175,6304
COMSTOCK,83,081,83_081,4661,0,0,0,861,81,3,0,9,0,0,0,128689,208,0,0,162,251
COMSTOCK,83,081,83_081,4662,0,0,0,754,81,4,0,0,0,8,0,127495,490,0,0,435,293
COMSTOCK,83,081,83_081,4663,0,0,0,1591,410,121,2,8,0,1,0,124356,399,0,0,400,150
COMSTOCK,83,081,83_081,4664,0,5,0,2146,675,275,21,8,0,0,0,117355,186,0,0,439,193
COMSTOCK,83,081,83_081,4665,0,4,0,1597,446,211,19,15,0,14,0,125699,109,0,0,504,204
WINNIE,83,020,83_020,4666,0,1002,0,1147,1445,72,14,58,0,469,470,108,338,69518,5211,16029,28506
WINNIE,83,020,83_020,4667,0,1330,0,383,1403,167,32,127,0,220,336,199,865,51416,29968,11354,25338
WINNIE,83,020,83_020,4668,0,2474,0,288,1811,175,32,341,0,1,0,110,592,44188,46023,1664,25132
WINNIE,83,020,83_020,4669,0,3160,0,544,1912,66,0,330,0,2,0,16,661,66577,23918,299,22849
WINNIE,83,020,83_020,4670,0,5574,0,853,1918,61,0,701,0,1,9,0,1434,66061,10951,153,34707
MULDOON,83,026,83_026,4671,0,280,0,4123,151,8,0,24,3709,1357,668,11889,300,90917,3528,1689,94
MULDOON,83,026,83_026,4672,0,242,0,3581,188,12,1,40,4618,2647,1291,12635,181,81376,4156,2696,87
MULDOON,83,026,83_026,4673,0,298,0,4279,839,72,9,44,7794,4249,2240,14726,229,77850,1804,5068,169
MULDOON,83,026,83_026,4674,0,594,0,4910,928,83,10,15,6617,3822,2237,16384,396,82785,924,4375,268
MULDOON,83,026,83_026,4675,0,807,0,3332,317,23,1,95,9948,7738,2892,20423,546,64194,1043,2729,259
UTOPIA,83,031,83_031,4676,0,436,0,3353,647,130,7,86,4572,53273,25,58769,944,0,1,1541,28
UTOPIA,83,031,83_031,4677,0,300,0,3225,433,70,4,40,3655,44373,5,63209,1235,8,1,1296,38
UTOPIA,83,031,83_031,4678,0,34,0,1659,82,3,0,4,1461,58847,5,57805,630,0,0,4,0
UTOPIA,83,031,83_031,4679,0,35,0,3529,344,84,49,0,616,39654,0,66717,2842,172,1987,1478,3
UTOPIA,83,031,83_031,4680,0,123,0,4655,458,97,50,16,508,21132,7,80935,9620,172,2104,1898,18
HOT SPRINGS,83,082,83_082,4681,4215,0,0,749,296,34,2,352,0,0,0,116833,1151,0,0,135,27
HOT SPRINGS,83,082,83_082,4682,0,0,0,564,333,10,0,379,8,6,5,121015,355,0,0,14,0
HOT SPRINGS,83,082,83_082,4683,0,0,0,754,302,7,0,0,8,829,5,123117,61,0,0,5,148
HOT SPRINGS,83,082,83_082,4684,0,0,0,1032,278,9,0,6,249,1424,0,119129,37,0,0,6,180
HOT SPRINGS,83,082,83_082,4685,0,0,0,938,303,17,0,10,231,643,0,119377,29,0,0,0,0
YOAKUM,83,314,83_314,4686,0,859,0,2949,1171,436,77,4,15933,217,6288,48620,1129,45494,0,5533,137
YOAKUM,83,314,83_314,4687,0,1216,0,3981,1104,529,219,47,19299,618,5957,22378,1436,60573,2,8470,385
YOAKUM,83,314,83_314,4688,0,1143,0,3246,962,469,203,46,29801,2667,6504,15564,1363,50020,0,6871,388
YOAKUM,83,314,83_314,4689,0,387,0,2166,311,42,2,17,38013,4401,7035,18784,730,39561,0,2977,87
YOAKUM,83,314,83_314,4690,0,442,0,3072,149,49,4,29,34418,7582,5642,20818,706,44849,0,2234,136
CASTOLON,83,319,83_319,4691,0,0,0,690,426,25,0,205,62,1512,0,121479,8257,0,0,72,4
CASTOLON,83,319,83_319,4692,0,0,0,499,343,18,0,81,83,1437,0,104310,4412,0,0,13,3
CASTOLON,83,319,83_319,4693,0,0,0,749,366,15,0,5,0,0,0,127133,817,0,0,3,4
CASTOLON,83,319,83_319,4694,9173,4,0,726,248,17,0,5,1156,52,0,105311,2433,0,0,550,4
CASTOLON,83,319,83_319,4695,37504,5,0,414,133,11,0,0,1924,77,4,75915,5212,0,0,1062,13
ARENOSA CRK,83,024,83_024,4696,0,134,0,3064,303,12,1,7,4059,7149,5038,14510,634,83698,356,956,165
ARENOSA CRK,83,024,83_024,4697,0,178,0,3173,501,33,2,157,12229,10150,8857,10927,686,65965,182,2650,174
ARENOSA CRK,83,024,83_024,4698,0,157,0,3322,960,262,33,235,19794,15158,10653,6826,935,60710,12,6529,144
ARENOSA CRK,83,024,83_024,4699,0,167,0,2951,793,239,32,88,17820,17559,7364,1717,1520,60812,160,6586,106
ARENOSA CRK,83,024,83_024,4700,0,182,0,2971,312,12,0,37,23428,21223,7635,2159,1069,57701,168,4959,192
HOBSON,83,015,83_015,4701,0,778,0,2232,3512,1130,201,614,1543,393,929,58861,418,37913,6106,1734,254
HOBSON,83,015,83_015,4702,0,788,0,2767,2878,912,182,285,1970,537,1290,41335,284,44482,12047,2170,349
HOBSON,83,015,83_015,4703,0,680,0,3226,2156,819,205,195,2065,372,1451,33209,358,44536,17180,1986,243
HOBSON,83,015,83_015,4704,0,892,0,3760,2808,1259,338,202,2886,631,1893,31639,351,48896,23279,2522,201
HOBSON,83,015,83_015,4705,0,927,0,3185,2443,1194,341,57,2366,570,1906,31445,334,53652,16589,2329,165
HINKLES FER,83,011,83_011,4706,0,1380,0,3029,486,8,1,138,2538,1668,1850,26585,8521,34249,25954,11226,8623
HINKLES FER,83,011,83_011,4707,0,1388,0,3315,621,27,0,119,11153,6678,9865,14982,11617,45227,5898,12240,3545
HINKLES FER,83,011,83_011,4708,0,809,0,3357,763,37,1,124,12196,9290,11927,6712,12159,52546,1917,13325,895
HINKLES FER,83,011,83_011,4709,0,258,0,3923,634,17,5,107,7000,13714,8128,4590,6485,39133,1534,33607,1040
HINKLES FER,83,011,83_011,4710,0,1376,0,3025,387,11,0,228,7445,19298,7669,3980,4251,17390,802,49391,7057
BRITE,83,315,83_315,4711,0,289,0,3645,2248,286,34,13,35,0,192,65524,273,55714,3543,733,161
BRITE,83,315,83_315,4712,0,109,0,3633,2615,333,31,12,16,0,426,46028,203,62553,15758,190,112
BRITE,83,315,83_315,4713,0,126,0,2428,418,7,0,0,6,15,241,29895,202,69774,26559,235,190
BRITE,83,315,83_315,4714,0,378,0,2844,1057,33,1,24,41,25,649,45278,141,64275,16928,2187,259
BRITE,83,315,83_315,4715,0,215,0,3458,1495,46,1,353,974,38,1363,45382,470,67179,8807,2364,154
PETRONILA,83,006,83_006,4716,0,140,0,1611,790,332,7,69,205,53,91,2461,562,416,114624,2003,1413
PETRONILA,83,006,83_006,4717,0,640,0,1932,691,217,7,40,907,142,785,7014,2234,4105,98760,2509,2593
PETRONILA,83,006,83_006,4718,0,604,0,2706,864,152,14,137,832,106,902,10102,4911,5736,93999,1225,2436
PETRONILA,83,006,83_006,4719,0,214,0,2927,712,109,13,175,496,45,529,7800,4651,5748,96501,1275,3764
PETRONILA,83,006,83_006,4720,0,560,0,7215,3649,3958,1574,884,673,218,1101,4725,2122,1216,97436,948,1288
L. ATASCOSA NWR,83,901,83_901,4721,0,12005,0,1494,917,64,0,4751,522,163,1151,14133,15593,222,28806,1850,39724
L. ATASCOSA NWR,83,901,83_901,4722,0,15798,0,1817,879,143,1,5913,118,41,333,7709,10274,181,7203,1873,68831
L. ATASCOSA NWR,83,901,83_901,4723,0,14046,0,1602,760,188,5,5463,47,18,185,6923,7193,20,5525,2038,64333
L. ATASCOSA NWR,83,901,83_901,4724,0,16715,0,1509,947,115,5,6148,168,116,624,12455,10065,96,8383,1292,55693
L. ATASCOSA NWR,83,901,83_901,4725,0,20867,0,1333,923,116,1,7837,108,132,679,13919,11803,45,15727,972,33010
LAG ATASCOSA,83,001,83_001,4726,0,4695,0,3253,1757,373,104,5100,695,501,1693,22898,15481,205,38410,4328,30023
LAG ATASCOSA,83,001,83_001,4727,0,2552,0,2431,888,71,0,1451,583,365,1029,13185,9030,2123,75912,4267,15264
LAG ATASCOSA,83,001,83_001,4728,0,1425,0,5032,3391,886,218,548,234,76,341,4390,1847,3059,103080,2286,1616
LAG ATASCOSA,83,001,83_001,4729,0,1663,0,10294,6782,2678,1168,420,198,42,315,3616,1111,2213,96571,249,79
LAG ATASCOSA,83,001,83_001,4730,0,245,0,14312,9829,5636,1837,78,195,34,631,1430,1413,5953,87019,222,87
E. BEAR LAKE,85,904,85_904,4731,0,3469,0,1641,235,43,5,52,119,7398,44,92620,2512,2990,3755,177,2478
E. BEAR LAKE,85,904,85_904,4732,0,47,0,0,0,0,0,0,44,1557,0,109311,5232,819,0,109,92
E. BEAR LAKE,85,904,85_904,4733,0,47,0,0,0,0,0,0,2,191,0,109066,6564,1260,1017,246,180
E. BEAR LAKE,85,904,85_904,4734,0,0,0,0,0,0,0,0,2,753,30,114156,4579,0,0,316,82
E. BEAR LAKE,85,904,85_904,4735,0,26954,0,0,0,0,0,0,12,4750,140,81495,2195,253,871,340,144
HARDWARE RANCH,85,203,85_203,4736,0,5,0,2080,18,0,0,0,52200,11717,1126,54164,6332,20,0,27,6
HARDWARE RANCH,85,203,85_203,4737,0,5,0,2218,49,0,0,0,36069,16514,556,72908,198,258,312,355,33
HARDWARE RANCH,85,203,85_203,4738,0,0,0,1460,64,0,0,0,19156,17179,497,81817,355,355,312,789,64
HARDWARE RANCH,85,203,85_203,4739,0,1,0,908,44,0,0,0,32983,32776,1335,51939,558,240,115,531,97
HARDWARE RANCH,85,203,85_203,4740,0,18,0,2683,1672,572,205,64,26314,28406,1144,33493,9809,2163,14217,747,127
RED SPUR MTN.,85,907,85_907,4741,0,0,0,1097,33,2,0,9,36661,25267,7126,38205,1197,0,0,0,0
RED SPUR MTN.,85,907,85_907,4742,0,0,0,507,20,1,0,0,24965,43759,11239,37582,999,0,0,0,0
RED SPUR MTN.,85,907,85_907,4743,0,4,0,603,27,1,0,0,22526,54347,10445,12786,253,0,0,0,0
RED SPUR MTN.,85,907,85_907,4744,0,4,0,708,27,0,0,0,23093,50489,8333,19637,2772,0,0,18,0
RED SPUR MTN.,85,907,85_907,4745,0,4,0,656,16,0,0,0,14944,27535,3705,52687,8263,0,0,18,0
SALERATUS CR,85,903,85_903,4746,0,2,0,0,0,0,0,0,60,416,38,111672,6093,4805,0,416,1655
SALERATUS CR,85,903,85_903,4747,0,256,0,68,5,0,0,0,1491,2165,140,108870,9364,5,0,155,1041
SALERATUS CR,85,903,85_903,4748,0,256,0,281,6,0,0,0,4775,3998,88,90259,6860,0,0,117,739
SALERATUS CR,85,903,85_903,4749,0,3,0,57,0,0,0,0,805,1881,5,98371,7549,0,0,474,1889
SALERATUS CR,85,903,85_903,4750,0,11,0,13,0,0,0,0,15,116,0,93838,16319,7,0,532,2570
GRIZZLY RDGE,85,008,85_008,4751,0,60,0,1871,170,35,30,0,98,96961,203,10640,75,0,0,5449,92
GRIZZLY RDGE,85,008,85_008,4752,0,1473,0,2321,152,1,0,0,130,91167,252,7846,104,0,0,4464,55
GRIZZLY RDGE,85,008,85_008,4753,0,1451,0,2619,106,1,0,0,6573,85617,2535,13673,118,0,0,2725,54
GRIZZLY RDGE,85,008,85_008,4754,0,17,0,2657,220,5,0,0,16044,66102,3082,25405,91,0,0,497,5
GRIZZLY RDGE,85,008,85_008,4755,0,17,0,3064,282,6,0,0,23876,43137,2886,38617,226,0,0,1265,87
M WARNER RES,85,158,85_158,4756,0,10,0,0,0,0,0,0,118,18505,7,103287,2682,1,0,75,52
M WARNER RES,85,158,85_158,4757,0,358,0,2,0,0,0,0,152,14693,0,111491,2564,11,0,242,706
M WARNER RES,85,158,85_158,4758,0,1395,0,305,5,1,0,0,3967,36518,777,76743,1846,10,0,573,1856
M WARNER RES,85,158,85_158,4759,0,1501,0,1774,58,4,0,0,9320,38074,1553,66649,854,0,0,1306,1418
M WARNER RES,85,158,85_158,4760,0,1483,0,1340,49,2,0,0,10313,74497,2477,43215,553,0,0,794,947
SALT SPRINGS,85,004,85_004,4761,0,0,0,0,0,0,0,30041,0,0,0,91767,1084,0,0,0,4758
SALT SPRINGS,85,004,85_004,4762,0,0,0,0,0,0,0,6122,0,0,0,114049,1335,45,130,0,0
SALT SPRINGS,85,004,85_004,4763,0,0,0,0,0,0,0,1199,0,0,0,109717,1451,50,183,0,11
SALT SPRINGS,85,004,85_004,4764,0,0,0,442,37,2,0,894,0,0,0,122254,4218,28,0,0,6
SALT SPRINGS,85,004,85_004,4765,0,0,0,775,136,4,0,186,0,0,0,121665,5267,1204,0,51,131
JENSEN,85,108,85_108,4766,0,12,0,3046,720,209,52,17461,0,45,0,65106,34802,0,0,0,0
JENSEN,85,108,85_108,4767,0,0,0,2537,546,32,0,11604,0,61,0,72705,35745,0,0,6,0
JENSEN,85,108,85_108,4768,0,0,0,2354,584,34,1,11505,0,22,0,82254,30364,0,0,6,0
JENSEN,85,108,85_108,4769,0,4181,0,1694,321,4,1,4161,7,43,0,78593,20245,1581,5254,3082,1497
JENSEN,85,108,85_108,4770,0,6305,0,1998,1113,34,5,3308,7,77,0,67718,11508,7290,19216,5606,3151
GOLD HILL,85,104,85_104,4771,0,0,0,983,17,2,0,242,0,2996,0,112037,8061,28,0,0,0
GOLD HILL,85,104,85_104,4772,0,0,0,1109,102,3,0,42,0,4832,0,113030,4249,0,0,0,0
GOLD HILL,85,104,85_104,4773,0,0,0,1511,119,3,0,58,0,9736,0,114054,1549,0,0,0,0
GOLD HILL,85,104,85_104,4774,0,0,0,1242,108,0,0,16,0,15351,0,101047,662,1242,0,43,190
GOLD HILL,85,104,85_104,4775,0,0,0,678,268,2,0,468,0,3489,0,111009,4226,8267,0,122,930
CALLAO,85,159,85_159,4776,0,868,0,797,316,168,5,57269,0,0,0,54702,865,0,0,1,9373
CALLAO,85,159,85_159,4777,0,2019,0,1080,379,72,0,42945,0,15,0,53795,1274,0,0,1,16310
CALLAO,85,159,85_159,4778,0,3642,0,1305,482,20,0,36300,0,15,0,57628,1078,0,0,11,23531
CALLAO,85,159,85_159,4779,0,1993,0,546,269,13,0,72277,0,0,0,24110,128,0,0,71,10906
CALLAO,85,159,85_159,4780,0,3741,0,770,256,6,0,55132,0,0,0,18793,163,0,0,72,22247
GOSHEN,85,011,85_011,4781,0,469,0,8212,5129,1805,573,8,57,4207,71,31584,11655,14017,50456,40,539
GOSHEN,85,011,85_011,4782,0,634,0,5765,2546,717,220,163,2028,3326,48,34747,16688,16438,31303,89,962
