RTENAME,StateNm,RouteID,U_S_R_I,id,ppt00_mean,ppt01_mean,ppt15_mean,ppt16_mean,tmean00_me,tmean01_me,tmean15_me,tmean16_me
CENTERTOWN,52,021,52_021,2430,947.573333333333000,1168.423333333330000,1442.996666666660000,906.546666666666000,14.281666666666600,13.435000000000000,13.401666666666600,13.161666666666600
WESCO,52,011,52_011,2431,803.223333333333000,972.846666666666000,1380.335000000000000,1086.036666666660000,14.433333333333300,13.615000000000000,13.655000000000000,13.346666666666600
WESCO,52,011,52_011,2432,801.439999999999000,990.096000000000000,1415.451999999990000,1016.438000000000000,14.446000000000000,13.590000000000000,13.630000000000000,13.361999999999900
WESCO,52,011,52_011,2433,806.528333333333000,1011.506666666660000,1437.206666666660000,989.376666666666000,14.311666666666600,13.388333333333300,13.428333333333300,13.181666666666600
WESCO,52,011,52_011,2434,821.510000000000000,1042.928333333330000,1466.756666666660000,967.704999999999000,14.130000000000000,13.161666666666600,13.238333333333300,12.984999999999900
WESCO,52,011,52_011,2435,828.507142857142000,1071.931428571420000,1499.204285714280000,959.202857142857000,13.864285714285700,12.900000000000000,13.005714285714200,12.714285714285700
GRANITEVILLE,52,109,52_109,2436,827.642857142857000,1024.681428571420000,1447.011428571420000,1201.159999999990000,14.111428571428500,13.242857142857100,13.201428571428500,12.638571428571400
GRANITEVILLE,52,109,52_109,2437,830.660000000000000,1007.896000000000000,1397.842000000000000,1092.761999999990000,14.087999999999900,13.178000000000000,13.196000000000000,12.667999999999900
GRANITEVILLE,52,109,52_109,2438,857.543333333333000,1037.671666666660000,1422.436666666660000,1157.978333333330000,14.113333333333300,13.229999999999900,13.188333333333300,12.626666666666600
GRANITEVILLE,52,109,52_109,2439,885.152857142857000,1061.565714285710000,1437.689999999990000,1228.282857142850000,14.149999999999900,13.299999999999900,13.214285714285700,12.602857142857100
GRANITEVILLE,52,109,52_109,2440,909.416666666666000,1067.705000000000000,1418.448333333330000,1255.120000000000000,14.168333333333300,13.325000000000000,13.240000000000000,12.573333333333300
BARKS,52,057,52_057,2441,988.621666666666000,1108.310000000000000,1705.394999999990000,1290.681666666660000,14.101666666666600,13.188333333333300,13.525000000000000,12.956666666666600
BARKS,52,057,52_057,2442,969.452857142857000,1093.275714285710000,1694.250000000000000,1297.219999999990000,13.991428571428500,13.067142857142800,13.461428571428500,12.835714285714200
BARKS,52,057,52_057,2443,947.145000000000000,1068.384999999990000,1682.826666666660000,1300.336666666660000,13.873333333333300,12.941666666666600,13.368333333333300,12.691666666666600
BARKS,52,057,52_057,2444,929.765000000000000,1029.214999999990000,1668.602499999990000,1293.312500000000000,13.914999999999900,12.992500000000000,13.355000000000000,12.697500000000000
BARKS,52,057,52_057,2445,914.588571428571000,1006.345714285710000,1591.484285714280000,1213.155714285710000,13.871428571428500,12.944285714285700,13.272857142857100,12.601428571428500
CASCADE,52,008,52_008,2446,979.053333333333000,1066.429999999990000,1821.851666666660000,1357.748333333330000,14.121666666666600,13.246666666666600,13.503333333333300,12.963333333333300
CASCADE,52,008,52_008,2447,960.584285714285000,1049.869999999990000,1801.491428571420000,1349.708571428570000,14.080000000000000,13.217142857142800,13.459999999999900,12.935714285714200
CASCADE,52,008,52_008,2448,955.183333333333000,1049.924999999990000,1796.975000000000000,1324.759999999990000,14.036666666666600,13.174999999999900,13.404999999999900,12.881666666666600
CASCADE,52,008,52_008,2449,941.357500000000000,1037.437500000000000,1784.312500000000000,1260.025000000000000,13.977499999999900,13.102499999999900,13.324999999999900,12.775000000000000
CASCADE,52,008,52_008,2450,909.521428571428000,1004.001428571420000,1684.642857142850000,1219.728571428570000,13.757142857142800,12.855714285714200,13.100000000000000,12.494285714285700
WHITEWATER,52,056,52_056,2451,1067.733333333330000,1177.561666666660000,1627.904999999990000,1455.085000000000000,14.988333333333300,14.098333333333300,14.250000000000000,13.866666666666600
WHITEWATER,52,056,52_056,2452,1070.257142857140000,1192.752857142850000,1600.947142857140000,1444.545714285710000,14.954285714285700,14.047142857142800,14.314285714285700,13.981428571428500
WHITEWATER,52,056,52_056,2453,1066.331428571420000,1192.632857142850000,1609.877142857140000,1402.587142857140000,14.918571428571400,13.998571428571400,14.317142857142800,13.992857142857100
WHITEWATER,52,056,52_056,2454,1059.551666666660000,1179.100000000000000,1596.801666666660000,1340.828333333330000,14.878333333333300,13.943333333333300,14.278333333333300,13.948333333333300
WHITEWATER,52,056,52_056,2455,1038.614000000000000,1148.781999999990000,1591.035999999990000,1282.008000000000000,14.706000000000000,13.790000000000000,14.080000000000000,13.681999999999900
CP GIRARDEAU,52,007,52_007,2456,1112.511250000000000,1233.580000000000000,1687.111249999990000,1301.927500000000000,15.188749999999900,14.261250000000000,14.282499999999900,13.808750000000000
CP GIRARDEAU,52,007,52_007,2457,1093.501999999990000,1205.180000000000000,1695.209999999990000,1368.885999999990000,15.106000000000000,14.175999999999900,14.230000000000000,13.766000000000000
CP GIRARDEAU,52,007,52_007,2458,1084.778571428570000,1198.954285714280000,1665.919999999990000,1397.098571428570000,15.112857142857100,14.172857142857100,14.312857142857100,13.891428571428500
CP GIRARDEAU,52,007,52_007,2459,1083.644999999990000,1199.328333333330000,1659.676666666660000,1370.799999999990000,15.103333333333300,14.166666666666600,14.284999999999900,13.856666666666600
CP GIRARDEAU,52,007,52_007,2460,1090.248571428570000,1203.824285714280000,1633.204285714280000,1276.322857142850000,15.132857142857100,14.204285714285700,14.290000000000000,13.855714285714200
AKERS,52,010,52_010,2461,853.871999999999000,834.803999999999000,1602.177999999990000,1262.086000000000000,14.412000000000000,13.286000000000000,13.581999999999900,13.092000000000000
AKERS,52,010,52_010,2462,853.654285714285000,845.379999999999000,1633.735714285710000,1237.907142857140000,14.365714285714200,13.260000000000000,13.532857142857100,13.068571428571400
AKERS,52,010,52_010,2463,846.710000000000000,871.134285714285000,1644.105714285710000,1202.151428571420000,14.322857142857100,13.261428571428500,13.547142857142800,13.121428571428500
AKERS,52,010,52_010,2464,848.531666666666000,906.646666666666000,1644.501666666660000,1157.666666666660000,14.276666666666600,13.244999999999900,13.551666666666600,13.161666666666600
AKERS,52,010,52_010,2465,850.152000000000000,964.663999999999000,1583.973999999990000,1082.518000000000000,14.146000000000000,13.132000000000000,13.410000000000000,13.071999999999900
WILLIAMSVILL,52,052,52_052,2466,974.426000000000000,1004.397999999990000,1728.324000000000000,1439.686000000000000,15.010000000000000,14.016000000000000,14.202000000000000,13.639999999999900
WILLIAMSVILL,52,052,52_052,2467,983.923749999999000,1019.907500000000000,1710.062500000000000,1404.976250000000000,14.863750000000000,13.875000000000000,14.028750000000000,13.427499999999900
WILLIAMSVILL,52,052,52_052,2468,999.392000000000000,1044.672000000000000,1688.140000000000000,1400.562000000000000,14.680000000000000,13.718000000000000,13.824000000000000,13.186000000000000
WILLIAMSVILL,52,052,52_052,2469,1007.032857142850000,1050.659999999990000,1697.144285714280000,1415.934285714280000,14.647142857142800,13.692857142857100,13.807142857142800,13.174285714285700
WILLIAMSVILL,52,052,52_052,2470,1020.358333333330000,1048.443333333330000,1666.738333333330000,1406.981666666660000,14.551666666666600,13.601666666666600,13.755000000000000,13.148333333333300
BENNETT,52,053,52_053,2471,987.092857142857000,1068.535714285710000,1850.254285714280000,1351.927142857140000,15.091428571428500,14.109999999999900,14.308571428571400,13.728571428571400
BENNETT,52,053,52_053,2472,960.925714285714000,1048.131428571420000,1774.798571428570000,1355.007142857140000,14.828571428571400,13.834285714285700,14.122857142857100,13.584285714285700
BENNETT,52,053,52_053,2473,945.371428571428000,1043.240000000000000,1702.335714285710000,1327.151428571420000,14.694285714285700,13.685714285714200,14.028571428571400,13.520000000000000
BENNETT,52,053,52_053,2474,933.676666666666000,1035.438333333330000,1666.843333333330000,1263.441666666660000,14.643333333333300,13.623333333333300,14.010000000000000,13.529999999999900
BENNETT,52,053,52_053,2475,919.479999999999000,1003.812000000000000,1650.761999999990000,1229.991999999990000,14.648000000000000,13.624000000000000,14.051999999999900,13.589999999999900
HILDA,52,054,52_054,2476,942.362857142857000,970.834285714285000,1671.605714285710000,905.245714285714000,14.968571428571400,14.090000000000000,14.195714285714200,13.745714285714200
HILDA,52,054,52_054,2477,942.894999999999000,957.870000000000000,1699.765000000000000,894.710000000000000,14.812500000000000,13.989999999999900,14.055000000000000,13.637499999999900
HILDA,52,054,52_054,2478,934.865000000000000,945.010000000000000,1724.420000000000000,898.325000000000000,14.590000000000000,13.805000000000000,13.889999999999900,13.490000000000000
HILDA,52,054,52_054,2479,912.686666666666000,935.168333333333000,1710.538333333330000,893.398333333333000,14.511666666666600,13.710000000000000,13.890000000000000,13.473333333333300
HILDA,52,054,52_054,2480,890.670000000000000,924.715714285714000,1689.114285714280000,908.732857142857000,14.397142857142800,13.577142857142800,13.860000000000000,13.421428571428500
PULASKI,52,002,52_002,2481,1090.267499999990000,1154.352499999990000,1877.754999999990000,1443.751250000000000,15.421249999999900,14.433750000000000,14.419999999999900,13.667499999999900
PULASKI,52,002,52_002,2482,1097.411666666660000,1151.196666666660000,1887.346666666660000,1449.930000000000000,15.369999999999900,14.401666666666600,14.346666666666600,13.575000000000000
PULASKI,52,002,52_002,2483,1082.375000000000000,1153.636250000000000,1869.957499999990000,1451.393749999990000,15.448750000000000,14.480000000000000,14.504999999999900,13.805000000000000
PULASKI,52,002,52_002,2484,1064.268333333330000,1156.501666666660000,1849.750000000000000,1452.375000000000000,15.496666666666600,14.523333333333300,14.635000000000000,14.001666666666600
PULASKI,52,002,52_002,2485,1055.576666666660000,1146.656666666660000,1837.149999999990000,1414.578333333330000,15.438333333333300,14.458333333333300,14.561666666666600,13.934999999999900
HAY LAKE,53,004,53_004,2486,193.592857142857000,184.287142857142000,307.391428571428000,363.234285714285000,6.285714285714280,6.555714285714280,6.010000000000000,5.138571428571420
HAY LAKE,53,004,53_004,2487,196.376249999999000,190.504999999999000,305.406250000000000,365.723749999999000,6.191249999999990,6.467500000000000,5.911250000000000,5.038750000000000
HAY LAKE,53,004,53_004,2488,210.286666666666000,203.412222222222000,302.521111111111000,373.982222222222000,6.167777777777770,6.426666666666660,5.897777777777770,5.011111111111110
HAY LAKE,53,004,53_004,2489,211.984285714285000,200.348571428571000,299.164285714285000,381.075714285714000,6.338571428571420,6.561428571428570,6.075714285714280,5.159999999999990
HAY LAKE,53,004,53_004,2490,209.384000000000000,191.903999999999000,295.393999999999000,382.098000000000000,6.286000000000000,6.526000000000000,6.026000000000000,5.106000000000000
INSIDE ROAD,53,800,53_800,2491,611.235000000000000,626.480000000000000,642.912500000000000,1072.898750000000000,6.338750000000000,6.720000000000000,5.096250000000000,4.574999999999990
INSIDE ROAD,53,800,53_800,2492,549.432500000000000,566.558750000000000,591.193750000000000,990.779999999999000,6.375000000000000,6.720000000000000,5.196250000000000,4.583750000000000
INSIDE ROAD,53,800,53_800,2493,470.413333333333000,493.308888888888000,523.607777777777000,888.991111111111000,6.238888888888880,6.573333333333330,5.121111111111110,4.316666666666660
INSIDE ROAD,53,800,53_800,2494,425.036249999999000,449.691249999999000,486.263749999999000,821.092499999999000,6.156250000000000,6.485000000000000,5.091249999999990,4.100000000000000
INSIDE ROAD,53,800,53_800,2495,577.838333333333000,589.236666666666000,639.901666666666000,994.046666666666000,5.640000000000000,6.065000000000000,4.356666666666660,3.623333333333330
REDSTONE,53,012,53_012,2496,413.880000000000000,254.455000000000000,353.013333333333000,496.900000000000000,6.491666666666660,6.283333333333330,6.048333333333330,4.980000000000000
REDSTONE,53,012,53_012,2497,414.932857142857000,238.240000000000000,324.301428571428000,510.584285714285000,6.471428571428570,6.262857142857140,6.061428571428570,4.962857142857140
REDSTONE,53,012,53_012,2498,406.806666666666000,215.964444444444000,307.796666666666000,521.257777777777000,6.253333333333330,6.012222222222220,5.774444444444440,4.661111111111110
REDSTONE,53,012,53_012,2499,399.873333333333000,199.611666666666000,296.064999999999000,537.878333333333000,6.043333333333330,5.785000000000000,5.535000000000000,4.391666666666660
REDSTONE,53,012,53_012,2500,403.051428571428000,204.200000000000000,297.831428571428000,546.852857142857000,6.047142857142850,5.788571428571420,5.527142857142850,4.400000000000000
HARLEM,53,008,53_008,2501,256.787777777777000,180.572222222222000,332.095555555555000,635.650000000000000,7.506666666666660,7.293333333333330,7.748888888888880,6.605555555555550
HARLEM,53,008,53_008,2502,281.676666666666000,156.454444444444000,319.485555555555000,602.933333333333000,7.205555555555550,6.989999999999990,7.314444444444440,6.451111111111110
HARLEM,53,008,53_008,2503,292.762857142857000,148.688571428571000,300.535714285714000,570.567142857142000,7.170000000000000,6.958571428571420,7.008571428571420,6.289999999999990
HARLEM,53,008,53_008,2504,288.125555555555000,162.157777777777000,291.837777777777000,565.670000000000000,7.041111111111110,6.862222222222220,6.727777777777770,5.920000000000000
HARLEM,53,008,53_008,2505,282.641999999999000,183.505000000000000,291.754000000000000,573.149000000000000,6.685000000000000,6.561999999999990,6.323000000000000,5.331000000000000
CLEVELAND,53,007,53_007,2506,464.098749999999000,338.451249999999000,436.882499999999000,766.222500000000000,6.151250000000000,6.297499999999990,5.667500000000000,4.525000000000000
CLEVELAND,53,007,53_007,2507,438.057142857142000,324.194285714285000,409.344285714285000,729.481428571428000,6.507142857142850,6.639999999999990,6.134285714285710,4.974285714285710
CLEVELAND,53,007,53_007,2508,376.121111111111000,283.023333333333000,371.462222222222000,675.736666666666000,6.928888888888880,6.989999999999990,6.691111111111110,5.505555555555550
CLEVELAND,53,007,53_007,2509,351.654444444444000,286.791111111111000,358.204444444444000,667.264444444444000,7.085555555555550,7.078888888888890,6.914444444444440,5.763333333333330
