RTENAME,StateNm,RouteID,U_S_R_I,id,t00m_mean,t00j_mean,t01m_mean,t01j_mean,t15m_mean,t15j_mean,t16m_mean,t16j_mean
FORSYTH,53,033,53_033,2587,14.629999999999900,17.585000000000000,15.270000000000000,18.634999999999900,12.274999999999900,20.515000000000000,13.925000000000000,20.785000000000000
FORSYTH,53,033,53_033,2588,14.502500000000000,17.572499999999900,15.162500000000000,18.527500000000000,12.202500000000000,20.475000000000000,13.822500000000000,20.757500000000000
FORSYTH,53,033,53_033,2589,14.129999999999900,17.359999999999900,14.770000000000000,18.155000000000000,11.910000000000000,20.255000000000000,13.469999999999900,20.384999999999900
FORSYTH,53,033,53_033,2590,13.725000000000000,17.047499999999900,14.387499999999900,17.757500000000000,11.574999999999900,19.957500000000000,13.087500000000000,19.927500000000000
BULL MTN.,53,908,53_908,2591,12.789999999999900,16.432500000000000,14.347500000000000,16.869999999999900,10.980000000000000,19.607500000000000,11.672499999999900,18.880000000000000
BULL MTN.,53,908,53_908,2592,12.625000000000000,16.274999999999900,14.204999999999900,16.689999999999900,10.800000000000000,19.430000000000000,11.515000000000000,18.700000000000000
BULL MTN.,53,908,53_908,2593,12.122500000000000,15.865000000000000,13.682499999999900,16.195000000000000,10.215000000000000,18.939999999999900,10.940000000000000,18.215000000000000
BULL MTN.,53,908,53_908,2594,11.924999999999900,15.682500000000000,13.370000000000000,15.855000000000000,10.010000000000000,18.652500000000000,10.675000000000000,18.012499999999900
BULL MTN.,53,908,53_908,2595,12.484999999999900,16.300000000000000,13.855000000000000,16.322500000000000,10.367500000000000,19.027500000000000,11.067500000000000,18.445000000000000
TWO DOT,53,029,53_029,2596,8.477499999999990,11.602500000000000,9.767500000000000,12.217499999999900,7.567500000000000,15.957500000000000,7.750000000000000,14.352499999999900
TWO DOT,53,029,53_029,2597,8.197500000000000,11.355000000000000,9.285000000000000,11.867500000000000,7.222500000000000,15.504999999999900,7.527500000000000,13.997500000000000
TWO DOT,53,029,53_029,2598,8.776666666666660,12.003333333333300,9.883333333333330,12.469999999999900,7.600000000000000,15.979999999999900,8.020000000000000,14.576666666666600
TWO DOT,53,029,53_029,2599,9.375000000000000,12.684999999999900,10.455000000000000,13.065000000000000,7.900000000000000,16.365000000000000,8.515000000000000,15.120000000000000
TWO DOT,53,029,53_029,2600,9.872500000000000,13.335000000000000,10.937500000000000,13.555000000000000,8.122499999999990,16.627500000000000,8.959999999999990,15.567500000000000
BOULDER,53,028,53_028,2601,11.067499999999900,14.772499999999900,11.945000000000000,14.654999999999900,10.024999999999900,17.940000000000000,9.765000000000000,16.442499999999900
BOULDER,53,028,53_028,2602,10.387500000000000,14.059999999999900,11.292500000000000,14.055000000000000,9.460000000000000,17.695000000000000,9.322500000000000,16.207500000000000
BOULDER,53,028,53_028,2603,11.332500000000000,14.972500000000000,12.260000000000000,14.955000000000000,10.322500000000000,18.330000000000000,10.002500000000000,16.792500000000000
BOULDER,53,028,53_028,2604,12.163333333333300,15.700000000000000,13.053333333333300,15.706666666666600,11.073333333333300,18.780000000000000,10.666666666666600,17.376666666666600
BOULDER,53,028,53_028,2605,12.600000000000000,16.079999999999900,13.440000000000000,15.995000000000000,11.410000000000000,19.064999999999900,11.030000000000000,17.704999999999900
POWDERVILLE,53,044,53_044,2606,13.907499999999900,17.602499999999900,14.190000000000000,18.647500000000000,11.820000000000000,20.327500000000000,13.585000000000000,21.457500000000000
POWDERVILLE,53,044,53_044,2607,13.782500000000000,17.465000000000000,14.020000000000000,18.502500000000000,11.725000000000000,20.215000000000000,13.462500000000000,21.309999999999900
POWDERVILLE,53,044,53_044,2608,13.273333333333300,16.859999999999900,13.393333333333300,17.853333333333300,11.206666666666600,19.766666666666600,12.946666666666600,20.870000000000000
POWDERVILLE,53,044,53_044,2609,13.500000000000000,17.123333333333300,13.666666666666600,18.059999999999900,11.360000000000000,19.963333333333300,13.109999999999900,20.993333333333300
POWDERVILLE,53,044,53_044,2610,13.616666666666600,17.263333333333300,13.920000000000000,18.136666666666600,11.516666666666600,20.059999999999900,13.233333333333300,21.053333333333300
REED POINT,53,040,53_040,2611,13.205000000000000,16.972500000000000,14.494999999999900,17.015000000000000,10.112499999999900,18.500000000000000,11.022500000000000,18.380000000000000
REED POINT,53,040,53_040,2612,12.895000000000000,16.710000000000000,14.125000000000000,16.667500000000000,10.042500000000000,18.657499999999900,11.097500000000000,18.567500000000000
REED POINT,53,040,53_040,2613,12.567500000000000,16.417500000000000,13.767500000000000,16.372499999999900,9.875000000000000,18.742500000000000,11.084999999999900,18.625000000000000
REED POINT,53,040,53_040,2614,12.092500000000000,15.954999999999900,13.219999999999900,15.785000000000000,9.412500000000000,18.420000000000000,10.732500000000000,18.220000000000000
REED POINT,53,040,53_040,2615,12.570000000000000,16.364999999999900,13.577499999999900,16.177499999999900,9.807499999999990,18.612500000000000,11.017500000000000,18.492500000000000
CHESTNUT,53,039,53_039,2616,7.707500000000000,11.387500000000000,8.622500000000000,11.734999999999900,7.032500000000000,15.267499999999900,7.367500000000000,14.482500000000000
CHESTNUT,53,039,53_039,2617,8.397500000000000,12.087499999999900,9.395000000000000,12.272499999999900,7.760000000000000,15.902500000000000,8.059999999999990,15.092499999999900
CHESTNUT,53,039,53_039,2618,7.859999999999990,11.552500000000000,8.900000000000000,11.757500000000000,7.357500000000000,15.512500000000000,7.685000000000000,14.640000000000000
CHESTNUT,53,039,53_039,2619,7.876666666666660,11.606666666666600,8.993333333333330,11.746666666666600,7.410000000000000,15.636666666666600,7.746666666666660,14.646666666666600
CHESTNUT,53,039,53_039,2620,6.693333333333330,10.503333333333300,7.963333333333330,10.779999999999900,6.303333333333330,14.716666666666600,6.696666666666660,13.556666666666600
ALBION,53,045,53_045,2621,12.600000000000000,16.359999999999900,12.685000000000000,17.365000000000000,10.260000000000000,18.675000000000000,12.195000000000000,20.465000000000000
ALBION,53,045,53_045,2622,12.370000000000000,16.234999999999900,12.532500000000000,17.329999999999900,10.174999999999900,18.355000000000000,12.177500000000000,20.000000000000000
ALBION,53,045,53_045,2623,12.232500000000000,16.187500000000000,12.465000000000000,17.362500000000000,10.152500000000000,18.169999999999900,12.150000000000000,19.730000000000000
ALBION,53,045,53_045,2624,12.252500000000000,16.170000000000000,12.449999999999900,17.272500000000000,10.150000000000000,18.257500000000000,12.094999999999900,19.887499999999900
ALBION,53,045,53_045,2625,12.243333333333300,16.000000000000000,12.366666666666600,17.000000000000000,10.153333333333300,18.376666666666600,11.916666666666600,20.086666666666600
LIMA,53,097,53_097,2626,7.035000000000000,11.680000000000000,8.170000000000000,11.280000000000000,6.695000000000000,15.055000000000000,6.660000000000000,14.074999999999900
LIMA,53,097,53_097,2627,8.250000000000000,12.987500000000000,9.417500000000000,12.455000000000000,8.047499999999990,16.155000000000000,7.962500000000000,15.140000000000000
LIMA,53,097,53_097,2628,8.660000000000000,13.307499999999900,9.765000000000000,12.789999999999900,8.432500000000000,16.507500000000000,8.289999999999990,15.350000000000000
LIMA,53,097,53_097,2629,7.640000000000000,12.227499999999900,8.720000000000000,11.792500000000000,7.375000000000000,15.660000000000000,7.284999999999990,14.525000000000000
LIMA,53,097,53_097,2630,6.703333333333330,11.299999999999900,7.823333333333330,10.880000000000000,6.573333333333330,14.770000000000000,6.470000000000000,13.606666666666600
EAGLE CREEK,54,025,54_025,2631,16.059999999999900,19.252500000000000,15.632500000000000,20.032499999999900,13.600000000000000,20.685000000000000,14.497500000000000,22.492500000000000
EAGLE CREEK,54,025,54_025,2632,15.992500000000000,19.210000000000000,15.590000000000000,20.007500000000000,13.584999999999900,20.687500000000000,14.497499999999900,22.467499999999900
EAGLE CREEK,54,025,54_025,2633,16.180000000000000,19.427500000000000,15.787500000000000,20.237500000000000,13.912500000000000,21.055000000000000,14.897499999999900,22.730000000000000
EAGLE CREEK,54,025,54_025,2634,16.226666666666600,19.516666666666600,15.833333333333300,20.346666666666600,14.073333333333300,21.293333333333300,15.109999999999900,22.886666666666600
EAGLE CREEK,54,025,54_025,2635,16.329999999999900,19.670000000000000,15.955000000000000,20.497500000000000,14.267500000000000,21.552500000000000,15.320000000000000,23.070000000000000
MIDWAY,54,026,54_026,2636,16.069999999999900,19.326666666666600,15.709999999999900,20.210000000000000,13.836666666666600,20.879999999999900,14.680000000000000,22.626666666666600
MIDWAY,54,026,54_026,2637,16.207500000000000,19.514999999999900,15.827499999999900,20.399999999999900,14.045000000000000,21.024999999999900,14.829999999999900,22.774999999999900
MIDWAY,54,026,54_026,2638,16.070000000000000,19.439999999999900,15.717499999999900,20.340000000000000,13.975000000000000,20.920000000000000,14.647500000000000,22.702500000000000
MIDWAY,54,026,54_026,2639,16.186666666666600,19.529999999999900,15.803333333333300,20.413333333333300,14.080000000000000,20.933333333333300,14.706666666666600,22.776666666666600
MIDWAY,54,026,54_026,2640,16.410000000000000,19.744999999999900,16.030000000000000,20.655000000000000,14.260000000000000,21.015000000000000,14.904999999999900,22.940000000000000
KENNEDY,54,031,54_031,2641,15.196666666666600,17.849999999999900,14.080000000000000,19.050000000000000,12.203333333333300,20.516666666666600,13.450000000000000,22.353333333333300
KENNEDY,54,031,54_031,2642,15.289999999999900,17.917500000000000,14.010000000000000,19.052500000000000,12.277500000000000,20.702500000000000,13.585000000000000,22.504999999999900
KENNEDY,54,031,54_031,2643,15.355000000000000,18.009999999999900,13.885000000000000,19.020000000000000,12.350000000000000,20.855000000000000,13.719999999999900,22.640000000000000
KENNEDY,54,031,54_031,2644,15.316666666666600,18.016666666666600,14.020000000000000,19.109999999999900,12.369999999999900,20.730000000000000,13.673333333333300,22.540000000000000
KENNEDY,54,031,54_031,2645,15.263333333333300,17.943333333333300,14.216666666666600,19.139999999999900,12.423333333333300,20.576666666666600,13.670000000000000,22.413333333333300
PIESTER LAKE,54,029,54_029,2646,14.409999999999900,17.357500000000000,13.577499999999900,18.649999999999900,11.130000000000000,19.587499999999900,11.924999999999900,21.379999999999900
PIESTER LAKE,54,029,54_029,2647,14.410000000000000,17.430000000000000,13.580000000000000,18.680000000000000,11.072500000000000,19.539999999999900,11.897499999999900,21.327500000000000
PIESTER LAKE,54,029,54_029,2648,14.450000000000000,17.496666666666600,13.613333333333300,18.739999999999900,11.083333333333300,19.550000000000000,11.930000000000000,21.333333333333300
PIESTER LAKE,54,029,54_029,2649,14.430000000000000,17.492500000000000,13.682499999999900,18.695000000000000,11.117500000000000,19.557500000000000,12.022500000000000,21.354999999999900
PIESTER LAKE,54,029,54_029,2650,14.466666666666600,17.553333333333300,13.740000000000000,18.736666666666600,11.100000000000000,19.526666666666600,12.280000000000000,21.446666666666600
BEREA,54,043,54_043,2651,14.027500000000000,17.924999999999900,13.297499999999900,18.670000000000000,10.587500000000000,19.797499999999900,11.267500000000000,21.587499999999900
BEREA,54,043,54_043,2652,14.092499999999900,17.989999999999900,13.344999999999900,18.812500000000000,10.595000000000000,19.815000000000000,11.225000000000000,21.577499999999900
BEREA,54,043,54_043,2653,14.146666666666600,18.076666666666600,13.386666666666600,18.886666666666600,10.666666666666600,19.910000000000000,11.210000000000000,21.656666666666600
BEREA,54,043,54_043,2654,14.242500000000000,18.105000000000000,13.467499999999900,18.899999999999900,10.732500000000000,19.965000000000000,11.260000000000000,21.752499999999900
BEREA,54,043,54_043,2655,14.303333333333300,18.149999999999900,13.516666666666600,18.936666666666600,10.823333333333300,20.010000000000000,11.260000000000000,21.726666666666600
THURSTON,54,022,54_022,2656,18.426666666666600,21.046666666666600,17.223333333333300,21.613333333333300,15.049999999999900,21.686666666666600,15.566666666666600,24.329999999999900
THURSTON,54,022,54_022,2657,18.270000000000000,20.954999999999900,17.119999999999900,21.594999999999900,14.965000000000000,21.634999999999900,15.505000000000000,24.225000000000000
THURSTON,54,022,54_022,2658,18.314999999999900,21.004999999999900,17.167500000000000,21.672499999999900,14.949999999999900,21.632500000000000,15.495000000000000,24.247500000000000
THURSTON,54,022,54_022,2659,17.962499999999900,20.684999999999900,16.855000000000000,21.344999999999900,14.730000000000000,21.412499999999900,15.235000000000000,23.757500000000000
THURSTON,54,022,54_022,2660,17.807500000000000,20.480000000000000,16.780000000000000,21.195000000000000,14.652500000000000,21.265000000000000,15.162500000000000,23.472500000000000
SWAN LAKE,54,027,54_027,2661,15.926666666666600,18.603333333333300,15.049999999999900,19.449999999999900,13.486666666666600,20.576666666666600,13.756666666666600,22.276666666666600
SWAN LAKE,54,027,54_027,2662,15.692500000000000,18.295000000000000,14.844999999999900,19.222500000000000,13.380000000000000,20.492500000000000,13.680000000000000,22.167500000000000
SWAN LAKE,54,027,54_027,2663,15.553333333333300,18.156666666666600,14.703333333333300,19.123333333333300,13.246666666666600,20.419999999999900,13.609999999999900,22.109999999999900
SWAN LAKE,54,027,54_027,2664,15.412499999999900,18.007500000000000,14.567500000000000,19.062500000000000,13.135000000000000,20.335000000000000,13.580000000000000,22.090000000000000
SWAN LAKE,54,027,54_027,2665,15.327499999999900,17.859999999999900,14.532499999999900,18.982499999999900,13.052499999999900,20.212499999999900,13.557499999999900,21.990000000000000
MULLEN,54,042,54_042,2666,15.563333333333300,18.336666666666600,14.503333333333300,19.423333333333300,12.039999999999900,20.093333333333300,12.723333333333300,21.723333333333300
MULLEN,54,042,54_042,2667,15.496666666666600,18.293333333333300,14.456666666666600,19.343333333333300,12.029999999999900,20.090000000000000,12.750000000000000,21.746666666666600
MULLEN,54,042,54_042,2668,15.320000000000000,18.057500000000000,14.295000000000000,19.217499999999900,11.965000000000000,20.032499999999900,12.762499999999900,21.754999999999900
MULLEN,54,042,54_042,2669,15.106666666666600,17.886666666666600,14.130000000000000,19.059999999999900,11.859999999999900,19.963333333333300,12.726666666666600,21.736666666666600
MULLEN,54,042,54_042,2670,15.039999999999900,17.837499999999900,14.075000000000000,18.980000000000000,11.862500000000000,19.975000000000000,12.795000000000000,21.757500000000000
MURRAY LAKE,54,040,54_040,2671,14.539999999999900,18.359999999999900,13.167500000000000,18.912500000000000,10.282499999999900,19.785000000000000,11.087500000000000,20.757500000000000
MURRAY LAKE,54,040,54_040,2672,14.562500000000000,18.382500000000000,13.215000000000000,18.960000000000000,10.342499999999900,19.832500000000000,11.117500000000000,20.887499999999900
MURRAY LAKE,54,040,54_040,2673,14.850000000000000,18.652500000000000,13.530000000000000,19.225000000000000,10.667500000000000,20.175000000000000,11.400000000000000,21.344999999999900
MURRAY LAKE,54,040,54_040,2674,15.055000000000000,18.920000000000000,13.792499999999900,19.510000000000000,10.970000000000000,20.542499999999900,11.705000000000000,21.942499999999900
MURRAY LAKE,54,040,54_040,2675,15.164999999999900,19.085000000000000,13.930000000000000,19.660000000000000,11.140000000000000,20.742500000000000,11.932500000000000,22.309999999999900
PETERSBURG,54,017,54_017,2676,16.564999999999900,19.870000000000000,16.237500000000000,20.344999999999900,14.390000000000000,20.797499999999900,14.627500000000000,22.880000000000000
PETERSBURG,54,017,54_017,2677,16.710000000000000,20.030000000000000,16.329999999999900,20.465000000000000,14.385000000000000,20.820000000000000,14.615000000000000,22.954999999999900
PETERSBURG,54,017,54_017,2678,16.295000000000000,19.550000000000000,15.950000000000000,20.117500000000000,14.180000000000000,20.652500000000000,14.442499999999900,22.667499999999900
PETERSBURG,54,017,54_017,2679,16.099999999999900,19.313333333333300,15.763333333333300,19.996666666666600,14.166666666666600,20.650000000000000,14.476666666666600,22.626666666666600
PETERSBURG,54,017,54_017,2680,16.109999999999900,19.243333333333300,15.740000000000000,19.969999999999900,14.190000000000000,20.656666666666600,14.560000000000000,22.666666666666600
RINGGOLD,54,037,54_037,2681,15.490000000000000,18.683333333333300,14.353333333333300,19.373333333333300,12.550000000000000,20.460000000000000,13.000000000000000,21.956666666666600
RINGGOLD,54,037,54_037,2682,15.613333333333300,18.800000000000000,14.486666666666600,19.489999999999900,12.619999999999900,20.433333333333300,13.043333333333300,21.923333333333300
RINGGOLD,54,037,54_037,2683,15.616666666666600,18.863333333333300,14.543333333333300,19.576666666666600,12.633333333333300,20.400000000000000,13.023333333333300,21.863333333333300
RINGGOLD,54,037,54_037,2684,15.667500000000000,18.882500000000000,14.550000000000000,19.620000000000000,12.667499999999900,20.447499999999900,13.082500000000000,21.927499999999900
RINGGOLD,54,037,54_037,2685,15.672499999999900,18.772500000000000,14.555000000000000,19.564999999999900,12.700000000000000,20.477499999999900,13.147499999999900,22.002500000000000
IRVINGTON,54,013,54_013,2686,18.900000000000000,21.363333333333300,17.706666666666600,21.390000000000000,15.626666666666600,22.006666666666600,16.306666666666600,24.856666666666600
IRVINGTON,54,013,54_013,2687,18.704999999999900,21.262500000000000,17.562500000000000,21.362500000000000,15.617500000000000,21.914999999999900,16.187500000000000,24.659999999999900
IRVINGTON,54,013,54_013,2688,18.276666666666600,20.986666666666600,17.246666666666600,21.256666666666600,15.823333333333300,21.963333333333300,16.199999999999900,24.623333333333300
IRVINGTON,54,013,54_013,2689,18.529999999999900,21.210000000000000,17.453333333333300,21.429999999999900,16.013333333333300,22.290000000000000,16.330000000000000,24.890000000000000
IRVINGTON,54,013,54_013,2690,18.657500000000000,21.282499999999900,17.457500000000000,21.432500000000000,15.995000000000000,22.315000000000000,16.192500000000000,24.984999999999900
GRETNA,54,012,54_012,2691,18.770000000000000,21.947500000000000,17.572500000000000,21.685000000000000,15.629999999999900,21.992500000000000,15.942499999999900,24.685000000000000
GRETNA,54,012,54_012,2692,18.805000000000000,22.007500000000000,17.659999999999900,21.719999999999900,15.702500000000000,22.020000000000000,16.049999999999900,24.740000000000000
GRETNA,54,012,54_012,2693,18.666666666666600,21.846666666666600,17.509999999999900,21.553333333333300,15.659999999999900,22.003333333333300,16.090000000000000,24.793333333333300
GRETNA,54,012,54_012,2694,18.539999999999900,21.667500000000000,17.337499999999900,21.365000000000000,15.585000000000000,21.930000000000000,16.009999999999900,24.749999999999900
GRETNA,54,012,54_012,2695,18.609999999999900,21.849999999999900,17.523333333333300,21.429999999999900,15.673333333333300,22.046666666666600,16.140000000000000,24.866666666666600
SURPRISE,54,014,54_014,2696,18.567499999999900,21.617500000000000,17.437500000000000,21.465000000000000,15.122500000000000,21.539999999999900,15.377500000000000,24.362500000000000
SURPRISE,54,014,54_014,2697,18.567500000000000,21.585000000000000,17.412500000000000,21.417500000000000,15.112500000000000,21.517499999999900,15.402500000000000,24.332500000000000
